,FIPS,democrat,republican,prcpMm,prcpMm1015,shareRep,year,shareDem,avgTemp,avgTempPast,tempDiff,rainDiff,booYear,booRain,booPastRain
1393,28047.0,21169.0,40354.0,74.03636363636359,8.7462962962963,0.3034728593559643,2016,0.15919653466091116,18.633333333333347,14.287500000000012,4.345833333333335,65.29006734006728,True,True,True
812,28047.0,23119.0,39470.0,8.7462962962963,8.7462962962963,0.6232630116220313,2012,0.3650675846387064,14.287500000000012,14.287500000000012,0.0,0.0,False,True,True
813,28049.0,76112.0,29664.0,3.0625,3.0625,0.278558751443784,2012,0.7147270661370444,12.266666666666683,12.266666666666683,0.0,0.0,False,True,True
1394,28049.0,67594.0,25275.0,13.4,3.0625,0.1451368392038864,2016,0.3881455789969336,17.13333333333335,12.266666666666683,4.866666666666667,10.3375,True,True,True
814,28051.0,7812.0,1435.0,5.1,5.1,0.15450043066322136,2012,0.8410852713178295,12.225000000000001,12.225000000000001,0.0,0.0,False,True,True
1396,28053.0,3071.0,1151.0,5.3,2.84,0.16231843181497674,2016,0.4330841912283176,15.850000000000001,11.49,4.360000000000001,2.46,True,True,True
815,28053.0,3903.0,1293.0,2.84,2.84,0.2480813507290867,2012,0.748848810437452,11.49,11.49,0.0,0.0,False,True,True
817,28057.0,1706.0,7393.0,1.1,1.1,0.7934106031337197,2012,0.18308649924876583,9.066666666666684,9.066666666666684,0.0,0.0,False,True,True
1399,28059.0,14657.0,33629.0,3.0857142857142903,3.85555555555556,0.38156237590060704,2016,0.16630169626141714,18.9,13.255555555555558,5.64444444444444,-0.7698412698412698,True,True,True
818,28059.0,17299.0,35747.0,3.85555555555556,3.85555555555556,0.6662380020501352,2012,0.3224117044077905,13.255555555555558,13.255555555555558,0.0,0.0,False,True,True
1403,28067.0,7791.0,20133.0,3.55,1.7083333333333302,0.4592171889968523,2016,0.17770630901874915,17.2,12.204999999999998,4.995000000000001,1.8416666666666697,True,True,True
822,28067.0,9211.0,20687.0,1.7083333333333302,1.7083333333333302,0.6859312311416161,2012,0.30541463576378525,12.204999999999998,12.204999999999998,0.0,0.0,False,True,True
823,28069.0,3239.0,1789.0,3.3,3.3,0.35411718131433095,2012,0.6411322248614411,11.8,11.8,0.0,0.0,False,True,True
1405,28071.0,7969.0,10872.0,4.6,0.19166666666666698,0.3328434974283615,2016,0.24396889542003428,15.799999999999999,10.199999999999985,5.600000000000014,4.408333333333332,True,True,False
824,28071.0,8091.0,11075.0,0.19166666666666698,0.19166666666666698,0.5678031274032299,2012,0.4148167136631633,10.199999999999985,10.199999999999985,0.0,0.0,False,False,False
826,28075.0,13814.0,18700.0,2.19848484848485,2.19848484848485,0.5705220123867346,2012,0.4214540684016231,11.554166666666683,11.554166666666683,0.0,0.0,False,True,True
1407,28075.0,11269.0,17741.0,4.55,2.19848484848485,0.3211215088602096,2016,0.20397487646388038,19.3,11.554166666666683,7.745833333333318,2.35151515151515,True,True,True
827,28077.0,2468.0,4192.0,0.0,0.0,0.6258584652134965,2012,0.3684681994625261,14.158333333333317,14.158333333333317,0.0,0.0,False,False,False
828,28079.0,4079.0,4863.0,3.43333333333333,3.43333333333333,0.5413558944673271,2012,0.4540799287543137,12.924999999999999,12.924999999999999,0.0,0.0,False,True,True
1410,28081.0,10029.0,22220.0,0.0428571428571429,0.5083333333333329,0.43202675377197075,2016,0.1949953336444237,17.03333333333335,10.386111111111134,6.647222222222215,-0.46547619047618993,True,False,True
829,28081.0,12563.0,22415.0,0.5083333333333329,0.5083333333333329,0.6348779244321079,2012,0.3558318699371212,10.386111111111134,10.386111111111134,0.0,0.0,False,True,True
1411,28083.0,7787.0,3212.0,0.3,0.0,0.10917743031951054,2016,0.2646838885112169,18.05,12.14166666666665,5.908333333333351,0.3,True,True,False
830,28083.0,9119.0,3587.0,0.0,0.0,0.2808267439129414,2012,0.7139278164879042,12.14166666666665,12.14166666666665,0.0,0.0,False,False,False
1412,28085.0,4458.0,10550.0,18.65,2.2916666666666696,0.4215615759610006,2016,0.17813473987053463,17.5,11.95,5.550000000000001,16.358333333333327,True,True,True
831,28085.0,5471.0,10839.0,2.2916666666666696,2.2916666666666696,0.6603509199463873,2012,0.33331302546606556,11.95,11.95,0.0,0.0,False,True,True
1413,28087.0,11819.0,13271.0,0.125,0.7777777777777779,0.28766202800537566,2016,0.2561884943859193,18.6,11.524999999999984,7.075000000000017,-0.6527777777777779,True,False,True
832,28087.0,13388.0,13518.0,0.7777777777777779,0.7777777777777779,0.4977538846748656,2012,0.49296708152293983,11.524999999999984,11.524999999999984,0.0,0.0,False,True,True
1414,28089.0,20343.0,28265.0,9.96666666666667,4.426666666666669,0.3267025752461972,2016,0.2351356974432475,15.850000000000001,10.616666666666665,5.233333333333336,5.540000000000001,True,True,True
833,28089.0,20722.0,28507.0,4.426666666666669,4.426666666666669,0.5750741360876319,2012,0.4180266688184624,10.616666666666665,10.616666666666665,0.0,0.0,False,True,True
1415,28091.0,3677.0,7836.0,14.0,1.72,0.45140849127253874,2016,0.2118209574284233,18.2,13.083333333333316,5.116666666666683,12.28,True,True,True
834,28091.0,4393.0,8237.0,1.72,1.72,0.6471050357451489,2012,0.3451174483462959,13.083333333333316,13.083333333333316,0.0,0.0,False,True,True
1416,28093.0,8023.0,6587.0,9.825,0.0,0.2819898112076716,2016,0.3434650455927052,13.983333333333336,10.187499999999996,3.7958333333333396,9.825,True,True,False
835,28093.0,9650.0,6473.0,0.0,0.0,0.39858374384236456,2012,0.5942118226600985,10.187499999999996,10.187499999999996,0.0,0.0,False,False,False
1417,28095.0,5524.0,10167.0,0.0,2.3266666666666698,0.3979879433179363,2016,0.21623737571439755,15.3,10.549999999999999,4.750000000000002,-2.3266666666666698,True,False,True
836,28095.0,7056.0,9723.0,2.3266666666666698,2.3266666666666698,0.5747133230878354,2012,0.41707057571817,10.549999999999999,10.549999999999999,0.0,0.0,False,True,True
1418,28097.0,2115.0,2818.0,4.8,1.4,0.36894474993453785,2016,0.27690494893951295,13.049999999999999,9.575,3.4749999999999996,3.4,True,True,True
837,28097.0,2675.0,2947.0,1.4,1.4,0.5220549158547387,2012,0.4738706820194863,9.575,9.575,0.0,0.0,False,True,True
838,28099.0,3089.0,7837.0,2.7625,2.7625,0.711484339536995,2012,0.2804357694053563,11.158333333333317,11.158333333333317,0.0,0.0,False,True,True
1419,28099.0,2715.0,7679.0,0.375,2.7625,0.4668368897805338,2016,0.165055626481853,16.950000000000003,11.158333333333317,5.791666666666686,-2.3875,True,True,True
1420,28101.0,2756.0,6548.0,2.98,1.6966666666666699,0.4510573810015843,2016,0.1898463869945581,17.15,10.795833333333334,6.354166666666664,1.28333333333333,True,True,True
839,28101.0,3319.0,6394.0,1.6966666666666699,1.6966666666666699,0.6539838396236064,2012,0.33947018512836247,10.795833333333334,10.795833333333334,0.0,0.0,False,True,True
840,28103.0,4920.0,1325.0,2.9,2.9,0.21152618135376755,2012,0.7854406130268199,9.674999999999986,9.674999999999986,0.0,0.0,False,True,True
841,28105.0,9095.0,8761.0,1.83095238095238,1.83095238095238,0.48357895898879505,2012,0.5020146823425512,11.158333333333315,11.158333333333315,0.0,0.0,False,True,True
1422,28105.0,8859.0,8576.0,0.6,1.83095238095238,0.2907808632556878,2016,0.3003763604923202,15.549999999999999,11.158333333333315,4.3916666666666835,-1.2309523809523801,True,True,True
1423,28107.0,7431.0,7449.0,6.25,0.43888888888888894,0.2828125593226774,2016,0.28212916207904626,16.95,10.850000000000016,6.099999999999984,5.811111111111111,True,True,True
842,28107.0,9079.0,7629.0,0.43888888888888894,0.43888888888888894,0.4534054439557827,2012,0.5395815999049091,10.850000000000016,10.850000000000016,0.0,0.0,False,True,True
843,28109.0,4366.0,17549.0,6.51309523809524,6.51309523809524,0.7896418286537077,2012,0.1964542836573074,12.670833333333348,12.670833333333348,0.0,0.0,False,True,True
1424,28109.0,3604.0,17782.0,22.34,6.51309523809524,0.46117537216660615,2016,0.09346957829762954,18.325000000000003,12.670833333333348,5.654166666666654,15.82690476190476,True,True,True
1425,28111.0,1220.0,4135.0,4.1,1.8666666666666698,0.4625797069023381,2016,0.13648059067009732,19.75,13.416666666666684,6.333333333333316,2.23333333333333,True,True,True
844,28111.0,1527.0,4137.0,1.8666666666666698,1.8666666666666698,0.722998951415589,2012,0.2668647326109752,13.416666666666684,13.416666666666684,0.0,0.0,False,True,True
1426,28113.0,8043.0,8009.0,10.4,1.2,0.3014415296021679,2016,0.3027212164552674,18.65,13.658333333333317,4.991666666666681,9.200000000000001,True,True,True
845,28113.0,9650.0,8181.0,1.2,1.2,0.45515744964949373,2012,0.5368866139979971,13.658333333333317,13.658333333333317,0.0,0.0,False,True,True
1427,28115.0,2386.0,10336.0,0.833333333333333,0.545833333333333,0.48886156174620443,2016,0.11285058884737265,18.299999999999997,11.679166666666685,6.620833333333312,0.2875000000000001,True,True,True
846,28115.0,2804.0,9448.0,0.545833333333333,0.545833333333333,0.7612601724276851,2012,0.22592861171541376,11.679166666666685,11.679166666666685,0.0,0.0,False,True,True
1428,28117.0,2067.0,7648.0,0.0,0.29166666666666696,0.462366241460613,2016,0.12496221510186808,15.0,8.65,6.35,-0.29166666666666696,True,False,True
847,28117.0,2817.0,7075.0,0.29166666666666696,0.29166666666666696,0.7051729293332004,2012,0.2807734476228446,8.65,8.65,0.0,0.0,False,True,True
1429,28119.0,2312.0,1001.0,3.7,0.633333333333333,0.18908197959954665,2016,0.43672081601813373,16.4,9.824999999999987,6.575000000000012,3.0666666666666673,True,True,True
848,28119.0,2837.0,1116.0,0.633333333333333,0.633333333333333,0.2804724805227444,2012,0.7129932143754713,9.824999999999987,9.824999999999987,0.0,0.0,False,True,True
1431,28123.0,4268.0,6122.0,1.3,3.43333333333333,0.25386688782915195,2016,0.17698527887207133,16.65,11.629166666666666,5.020833333333332,-2.13333333333333,True,True,True
850,28123.0,5031.0,6089.0,3.43333333333333,3.43333333333333,0.5435636493483307,2012,0.44911622924477773,11.629166666666666,11.629166666666666,0.0,0.0,False,True,True
851,28125.0,1782.0,737.0,2.45,2.45,0.2910742496050553,2012,0.7037914691943128,12.95,12.95,0.0,0.0,False,True,True
1433,28127.0,3874.0,7393.0,6.6,2.05,0.393161029568177,2016,0.20601999574558605,15.85,11.53333333333335,4.31666666666665,4.55,True,True,True
852,28127.0,4723.0,7424.0,2.05,2.05,0.6060902930851498,2012,0.385582496530329,11.53333333333335,11.53333333333335,0.0,0.0,False,True,True
1434,28129.0,1617.0,5928.0,3.13333333333333,6.6472222222222195,0.5293802464725844,2016,0.1444007858546169,15.600000000000001,10.09166666666665,5.508333333333351,-3.5138888888888893,True,True,True
853,28129.0,1979.0,6049.0,6.6472222222222195,6.6472222222222195,0.7468823311519941,2012,0.24435115446351402,10.09166666666665,10.09166666666665,0.0,0.0,False,True,True
1435,28131.0,1573.0,5306.0,3.6,4.14333333333333,0.4683968926553672,2016,0.13885946327683615,18.2,13.787499999999987,4.412500000000012,-0.5433333333333299,True,True,True
854,28131.0,2003.0,5420.0,4.14333333333333,4.14333333333333,0.7195963887413701,2012,0.2659320233669676,13.787499999999987,13.787499999999987,0.0,0.0,False,True,True
855,28133.0,8199.0,2929.0,2.28333333333333,2.28333333333333,0.2608656929105807,2012,0.7302280014250089,12.315,12.315,0.0,0.0,False,True,True
1436,28133.0,6725.0,2794.0,3.46666666666667,2.28333333333333,0.16607227769852592,2016,0.39972658107465525,16.65,12.315,4.334999999999999,1.1833333333333398,True,True,True
856,28135.0,3959.0,2499.0,0.675,0.675,0.38428417653390745,2012,0.6087959403352299,10.012500000000001,10.012500000000001,0.0,0.0,False,True,True
857,28137.0,4933.0,7332.0,0.0444444444444444,0.0444444444444444,0.5910043527325488,2012,0.39763017894567143,9.266666666666652,9.266666666666652,0.0,0.0,False,False,False
1438,28137.0,3926.0,7495.0,7.93333333333333,0.0444444444444444,0.4056174910704622,2016,0.212468881913627,15.3,9.266666666666652,6.033333333333349,7.888888888888886,True,True,False
859,28141.0,1643.0,6133.0,1.30833333333333,1.30833333333333,0.7728074596774194,2012,0.20703125,14.725,14.725,0.0,0.0,False,True,True
1441,28143.0,2667.0,853.0,4.6,0.0,0.08624873609706775,2016,0.2696663296258847,17.2,10.27,6.93,4.6,True,True,False
860,28143.0,3475.0,883.0,0.0,0.0,0.20150616157005932,2012,0.7930168872660885,10.27,10.27,0.0,0.0,False,False,False
862,28147.0,3422.0,4051.0,0.0,0.0,0.536485233743875,2012,0.4531850086081314,13.899999999999999,13.899999999999999,0.0,0.0,False,False,False
1444,28149.0,9284.0,9767.0,10.6,5.2833333333333306,0.2924426612371998,2016,0.27798071740822805,13.85,12.133333333333335,1.716666666666665,5.316666666666669,True,True,True
863,28149.0,10786.0,10457.0,5.2833333333333306,5.2833333333333306,0.48885045112430464,2012,0.504230751250526,12.133333333333335,12.133333333333335,0.0,0.0,False,True,True
1445,28151.0,11380.0,5244.0,1.2,1.9888888888888898,0.15642991379053187,2016,0.3394684246636637,16.95,11.772222222222208,5.177777777777791,-0.7888888888888899,True,True,True
864,28151.0,13981.0,5651.0,1.9888888888888898,1.9888888888888898,0.2866345422267309,2012,0.709155465381689,11.772222222222208,11.772222222222208,0.0,0.0,False,True,True
1446,28153.0,3524.0,5990.0,0.933333333333333,2.46666666666667,0.41829608938547486,2016,0.24608938547486034,18.75,12.495833333333335,6.254166666666665,-1.5333333333333368,True,True,True
865,28153.0,4148.0,6111.0,2.46666666666667,2.46666666666667,0.5914634146341463,2012,0.40147115756871854,12.495833333333335,12.495833333333335,0.0,0.0,False,True,True
866,28155.0,1190.0,3992.0,0.0,0.0,0.7627053878486817,2012,0.2273595720290409,10.8375,10.8375,0.0,0.0,False,False,False
867,28157.0,3412.0,1415.0,0.0,0.0,0.2915722233669895,2012,0.7030702658149598,14.433333333333348,14.433333333333348,0.0,0.0,False,False,False
868,28159.0,4607.0,5168.0,3.06666666666667,3.06666666666667,0.5257910265540747,2012,0.4687150269610337,10.141666666666664,10.141666666666664,0.0,0.0,False,True,True
1449,28159.0,3850.0,4910.0,0.0,3.06666666666667,0.3658990982934645,2016,0.28690662493479396,20.3,10.141666666666664,10.158333333333337,-3.06666666666667,True,False,True
869,28161.0,3030.0,3276.0,0.316666666666667,0.316666666666667,0.5155807365439093,2012,0.4768649669499528,10.5,10.5,0.0,0.0,False,True,True
1450,28161.0,2582.0,3376.0,6.36666666666667,0.316666666666667,0.32424126008451787,2016,0.24798309642719937,14.7,10.5,4.199999999999999,6.0500000000000025,True,True,True
870,28163.0,6603.0,4941.0,4.63333333333333,4.63333333333333,0.42521514629948365,2012,0.5682444061962134,12.70833333333334,12.70833333333334,0.0,0.0,False,True,True
1451,28163.0,5369.0,4598.0,0.0,4.63333333333333,0.23986645104074286,2016,0.2800876415045125,16.1,12.70833333333334,3.391666666666662,-4.63333333333333,True,False,True
871,29001.0,4219.0,5651.0,6.56111111111111,6.56111111111111,0.5580683389294885,2012,0.41665020738692476,7.4000000000000155,7.4000000000000155,0.0,0.0,False,True,True
1452,29001.0,3500.0,6030.0,0.6,6.56111111111111,0.39629337539432175,2016,0.23002103049421663,11.95,7.4000000000000155,4.549999999999984,-5.96111111111111,True,True,True
1453,29003.0,2045.0,6665.0,0.0,7.7566666666666695,0.5352983696088668,2016,0.164243835836479,11.7,8.741666666666651,2.958333333333348,-7.7566666666666695,True,False,True
872,29003.0,2649.0,5457.0,7.7566666666666695,7.7566666666666695,0.6569949434143992,2012,0.31892607753431257,8.741666666666651,8.741666666666651,0.0,0.0,False,True,True
1454,29005.0,541.0,2060.0,0.25,2.0833333333333304,0.542247959989471,2016,0.14240589628849698,11.1,7.833333333333333,3.2666666666666666,-1.8333333333333304,True,True,True
873,29005.0,756.0,1902.0,2.0833333333333304,2.0833333333333304,0.7021040974529347,2012,0.27906976744186046,7.833333333333333,7.833333333333333,0.0,0.0,False,True,True
1455,29007.0,2570.0,6981.0,6.85,4.427777777777781,0.4509398617660358,2016,0.16600994767779859,14.450000000000001,7.812500000000014,6.637499999999987,2.422222222222219,True,True,True
874,29007.0,3539.0,6186.0,4.427777777777781,4.427777777777781,0.6215836012861736,2012,0.35560691318327975,7.812500000000014,7.812500000000014,0.0,0.0,False,True,True
875,29009.0,3667.0,9832.0,5.86666666666667,5.86666666666667,0.7121541358829494,2012,0.2656091554396639,10.995,10.995,0.0,0.0,False,True,True
1456,29009.0,2710.0,11428.0,4.4375,5.86666666666667,0.5432850011884953,2016,0.12883289755169955,13.600000000000001,10.995,2.605000000000002,-1.4291666666666698,True,True,True
1457,29011.0,795.0,4959.0,13.8,6.0333333333333306,0.5732947976878613,2016,0.09190751445086705,13.875,10.808333333333316,3.066666666666684,7.76666666666667,True,True,True
876,29011.0,1230.0,4418.0,6.0333333333333306,6.0333333333333306,0.7688827010093978,2012,0.21406195614340412,10.808333333333316,10.808333333333316,0.0,0.0,False,True,True
877,29013.0,2557.0,5020.0,14.266666666666698,14.266666666666698,0.6459915068845709,2012,0.329043881096384,9.608333333333334,9.608333333333334,0.0,0.0,False,True,True
1458,29013.0,1618.0,6001.0,21.483333333333302,14.266666666666698,0.5166150137741047,2016,0.13929063360881544,15.425,9.608333333333334,5.816666666666666,7.216666666666605,True,True,True
878,29015.0,2925.0,6069.0,9.15833333333333,9.15833333333333,0.6627716501037457,2012,0.3194277601834662,9.462500000000015,9.462500000000015,0.0,0.0,False,True,True
1459,29015.0,2025.0,7213.0,14.08,9.15833333333333,0.5195562918677519,2016,0.1458618454224591,13.325,9.462500000000015,3.8624999999999847,4.92166666666667,True,True,True
1460,29017.0,705.0,4827.0,0.0,0.0444444444444444,0.5787769784172662,2016,0.08453237410071943,15.0,8.616666666666685,6.383333333333315,-0.0444444444444444,True,False,False
879,29017.0,1213.0,4095.0,0.0444444444444444,0.0444444444444444,0.7505498533724341,2012,0.2223240469208211,8.616666666666685,8.616666666666685,0.0,0.0,False,False,False
881,29021.0,15594.0,18660.0,6.5888888888888895,6.5888888888888895,0.5315330712698684,2012,0.4441975730644334,8.46666666666665,8.46666666666665,0.0,0.0,False,True,True
1462,29021.0,12013.0,21320.0,0.0,6.5888888888888895,0.4099132875737825,2016,0.2309703716521505,10.85,8.46666666666665,2.383333333333349,-6.5888888888888895,True,False,True
1463,29023.0,3036.0,13650.0,0.0,2.06666666666667,0.47122587772292607,2016,0.10480892049573652,14.650000000000002,9.569444444444446,5.080555555555556,-2.06666666666667,True,False,True
882,29023.0,4363.0,12248.0,2.06666666666667,2.06666666666667,0.7252057552252946,2012,0.2583338267511398,9.569444444444446,9.569444444444446,0.0,0.0,False,True,True
883,29025.0,1312.0,2721.0,6.825,6.825,0.6529877609791217,2012,0.3148548116150708,8.520833333333336,8.520833333333336,0.0,0.0,False,True,True
1464,29025.0,838.0,3232.0,0.0,6.825,0.512853062519835,2016,0.13297365915582354,12.5,8.520833333333336,3.9791666666666643,-6.825,True,False,True
884,29027.0,6071.0,11745.0,4.38,4.38,0.6441970162351909,2012,0.3329859587538394,8.736111111111091,8.736111111111091,0.0,0.0,False,True,True
1465,29027.0,4989.0,13057.0,2.2875,4.38,0.4561078701924756,2016,0.17427603311559017,12.75,8.736111111111091,4.013888888888909,-2.0925,True,True,True
885,29029.0,6458.0,15092.0,3.99444444444444,3.99444444444444,0.6877192982456141,2012,0.2942811574390522,13.200000000000001,13.200000000000001,0.0,0.0,False,True,True
886,29031.0,9728.0,25370.0,0.0666666666666667,0.0666666666666667,0.7103259043565909,2012,0.2723709261955426,8.099999999999985,8.099999999999985,0.0,0.0,False,False,False
1467,29031.0,8492.0,27017.0,0.0,0.0666666666666667,0.5053684998129443,2016,0.1588477366255144,13.05,8.099999999999985,4.950000000000015,-0.0666666666666667,True,False,False
887,29033.0,1154.0,3072.0,8.35,8.35,0.7137546468401487,2012,0.26812267657992567,9.095833333333315,9.095833333333315,0.0,0.0,False,True,True
1468,29033.0,745.0,3480.0,1.4,8.35,0.5508072174738842,2016,0.1179170623615068,13.05,9.095833333333315,3.9541666666666853,-6.949999999999999,True,True,True
888,29035.0,754.0,1978.0,2.2,2.2,0.706680957484816,2012,0.2693819221150411,10.487499999999999,10.487499999999999,0.0,0.0,False,True,True
889,29037.0,17044.0,30912.0,9.81388888888889,9.81388888888889,0.6319792284259809,2012,0.34845542084926295,9.6,9.6,0.0,0.0,False,True,True
1470,29037.0,14846.0,33098.0,12.233333333333302,9.81388888888889,0.4624240307369892,2016,0.2074187914774712,13.725000000000001,9.6,4.125000000000002,2.4194444444444123,True,True,True
1471,29039.0,1011.0,5021.0,17.925,8.61515151515152,0.590844904683455,2016,0.11896916921628618,12.925,10.299999999999999,2.6250000000000018,9.30984848484848,True,True,True
890,29039.0,1537.0,4376.0,8.61515151515152,8.61515151515152,0.723904052936311,2012,0.2542597187758478,10.299999999999999,10.299999999999999,0.0,0.0,False,True,True
1472,29041.0,888.0,2950.0,2.86666666666667,8.35555555555556,0.5330683050234911,2016,0.16046259486808817,13.45,8.816666666666684,4.633333333333315,-5.48888888888889,True,True,True
891,29041.0,1339.0,2402.0,8.35555555555556,8.35555555555556,0.6286312483643025,2012,0.35043182412980894,8.816666666666684,8.816666666666684,0.0,0.0,False,True,True
1473,29043.0,8508.0,30946.0,9.52,5.32857142857143,0.5427789665696144,2016,0.1492265057705125,13.6,9.625,3.9749999999999996,4.1914285714285695,True,True,True
892,29043.0,9813.0,27473.0,5.32857142857143,5.32857142857143,0.7236592561373933,2012,0.25848171952375937,9.625,9.625,0.0,0.0,False,True,True
894,29047.0,47310.0,56191.0,7.00151515151515,7.00151515151515,0.5321671765051283,2012,0.4480580363484833,9.52986111111111,9.52986111111111,0.0,0.0,False,True,True
1475,29047.0,45304.0,57476.0,1.6142857142857099,7.00151515151515,0.33850629884624217,2016,0.26681900902864075,12.866666666666683,9.52986111111111,3.336805555555573,-5.38722943722944,True,True,True
896,29051.0,12005.0,24490.0,3.78333333333333,3.78333333333333,0.6607846311585991,2012,0.3239166801575738,8.741666666666685,8.741666666666685,0.0,0.0,False,True,True
1478,29053.0,1932.0,5624.0,8.73333333333333,5.05555555555556,0.4895117068500305,2016,0.16816084950822527,12.8,8.708333333333336,4.091666666666665,3.677777777777771,True,True,True
897,29053.0,2474.0,4887.0,5.05555555555556,5.05555555555556,0.6506457196112369,2012,0.3293835707628811,8.708333333333336,8.708333333333336,0.0,0.0,False,True,True
1480,29057.0,637.0,3184.0,12.5,4.49,0.5320855614973262,2016,0.10645053475935828,15.0,9.808333333333334,5.191666666666666,8.01,True,True,True
899,29057.0,939.0,2895.0,4.49,4.49,0.7430698151950719,2012,0.2410164271047228,9.808333333333334,9.808333333333334,0.0,0.0,False,True,True
900,29059.0,2122.0,4992.0,3.5833333333333304,3.5833333333333304,0.6858084901772221,2012,0.291523560928699,9.08333333333335,9.08333333333335,0.0,0.0,False,True,True
1481,29059.0,1272.0,5895.0,8.0,3.5833333333333304,0.5366408739189804,2016,0.11579426490669094,13.35,9.08333333333335,4.26666666666665,4.41666666666667,True,True,True
1482,29061.0,730.0,2767.0,0.0,4.8,0.5116494082840237,2016,0.13498520710059173,10.6,7.82,2.7799999999999994,-4.8,True,False,True
901,29061.0,1125.0,2290.0,4.8,4.8,0.6503834138028969,2012,0.31951150241408693,7.82,7.82,0.0,0.0,False,True,True
902,29063.0,1194.0,3056.0,5.9533333333333305,5.9533333333333305,0.7025287356321839,2012,0.27448275862068966,8.666666666666684,8.666666666666684,0.0,0.0,False,True,True
1483,29063.0,824.0,3540.0,0.0,5.9533333333333305,0.5388127853881278,2016,0.12541856925418568,9.7,8.666666666666684,1.0333333333333155,-5.9533333333333305,True,False,True
903,29065.0,1585.0,4883.0,2.1416666666666697,2.1416666666666697,0.7350594610868584,2012,0.23859701941893724,9.00208333333335,9.00208333333335,0.0,0.0,False,True,True
1484,29065.0,978.0,5600.0,2.6,2.1416666666666697,0.5866331447726797,2016,0.10245128849780012,14.41666666666665,9.00208333333335,5.414583333333301,0.4583333333333304,True,True,True
904,29067.0,1710.0,4649.0,3.87121212121212,3.87121212121212,0.7090132682629251,2012,0.2607899954247369,9.522083333333349,9.522083333333349,0.0,0.0,False,True,True
1485,29067.0,984.0,5486.0,3.25714285714286,3.87121212121212,0.5671456631861883,2016,0.10172645508115373,12.925,9.522083333333349,3.402916666666652,-0.6140692640692604,True,True,True
905,29069.0,3636.0,6850.0,0.0,0.0,0.6431321002722749,2012,0.34137639658248053,10.08,10.08,0.0,0.0,False,False,False
1486,29069.0,2360.0,8026.0,0.0,0.0,0.4622473074929448,2016,0.13592121177215918,16.1,10.08,6.020000000000001,0.0,True,False,False
906,29071.0,16347.0,29396.0,1.1776010101010101,1.1776010101010101,0.6287242006202545,2012,0.34963105550208534,8.175000000000022,8.175000000000022,0.0,0.0,False,True,True
1487,29071.0,12341.0,35430.0,0.88,1.1776010101010101,0.5012378863973969,2016,0.17459149748885902,13.333333333333316,8.175000000000022,5.158333333333294,-0.29760101010101014,True,True,True
907,29073.0,2099.0,4895.0,2.8375,2.8375,0.6861508270255117,2012,0.29422483880011213,6.941666666666666,6.941666666666666,0.0,0.0,False,True,True
1488,29073.0,1520.0,5670.0,1.45,2.8375,0.5335466265173614,2016,0.1430318998776701,12.799999999999999,6.941666666666666,5.8583333333333325,-1.3875,True,True,True
1489,29075.0,605.0,2304.0,0.0,6.20416666666667,0.4895877603059923,2016,0.12855928601784955,8.65,8.108333333333317,0.5416666666666838,-6.20416666666667,True,False,True
908,29075.0,937.0,1988.0,6.20416666666667,6.20416666666667,0.6628876292097365,2012,0.3124374791597199,8.108333333333317,8.108333333333317,0.0,0.0,False,True,True
1491,29079.0,780.0,3462.0,0.1,5.96333333333333,0.5134974784930287,2016,0.1156926727973895,12.925,8.08333333333335,4.841666666666651,-5.863333333333331,True,False,True
910,29079.0,1212.0,3030.0,5.96333333333333,5.96333333333333,0.6927297668038409,2012,0.27709190672153633,8.08333333333335,8.08333333333335,0.0,0.0,False,True,True
1492,29081.0,574.0,2965.0,0.0,5.68333333333333,0.5649771341463414,2016,0.109375,11.1,8.108333333333348,2.991666666666651,-5.68333333333333,True,False,True
911,29081.0,984.0,2624.0,5.68333333333333,5.68333333333333,0.710148849797023,2012,0.26630581867388364,8.108333333333348,8.108333333333348,0.0,0.0,False,True,True
1493,29083.0,2357.0,7075.0,22.1,11.793333333333301,0.4485228857613795,2016,0.1494231013059465,13.649999999999999,9.591666666666645,4.058333333333353,10.3066666666667,True,True,True
912,29083.0,3606.0,6229.0,11.793333333333301,11.793333333333301,0.61533142349106,2012,0.3562185122987257,9.591666666666645,9.591666666666645,0.0,0.0,False,True,True
1494,29085.0,1016.0,3542.0,5.5,5.57,0.5234998522021874,2016,0.1501625775938516,13.899999999999999,9.750000000000014,4.149999999999984,-0.07000000000000028,True,True,True
913,29085.0,1733.0,2835.0,5.57,5.57,0.6057692307692307,2012,0.3702991452991453,9.750000000000014,9.750000000000014,0.0,0.0,False,True,True
914,29087.0,551.0,1725.0,6.63333333333333,6.63333333333333,0.7467532467532467,2012,0.23852813852813853,10.174999999999985,10.174999999999985,0.0,0.0,False,True,True
1495,29087.0,347.0,1926.0,0.0,6.63333333333333,0.5795967499247667,2016,0.10442371351188685,10.55,10.174999999999985,0.375000000000016,-6.63333333333333,True,False,True
915,29089.0,1723.0,3017.0,5.780555555555559,5.780555555555559,0.6198890486952948,2012,0.35401684816108486,8.375000000000014,8.375000000000014,0.0,0.0,False,True,True
1496,29089.0,1283.0,3277.0,5.3,5.780555555555559,0.47458363504706735,2016,0.18580738595220855,12.75,8.375000000000014,4.374999999999986,-0.4805555555555596,True,True,True
916,29091.0,4395.0,11544.0,1.32833333333333,1.32833333333333,0.7062278233206901,2012,0.26887311880582404,8.975,8.975,0.0,0.0,False,True,True
