state,date,outside
AZ,2020-03-29,-0.174
AR,2020-03-29,-0.141
CA,2020-03-29,-0.256
CO,2020-03-29,-0.22899999999999998
CT,2020-03-29,-0.242
DE,2020-03-29,-0.21600000000000003
DC,2020-03-29,-0.285
FL,2020-03-29,-0.201
GA,2020-03-29,-0.192
HI,2020-03-29,-0.252
ID,2020-03-29,-0.16399999999999998
IL,2020-03-29,-0.239
IN,2020-03-29,-0.2
IA,2020-03-29,-0.18100000000000002
KS,2020-03-29,-0.17300000000000001
KY,2020-03-29,-0.165
LA,2020-03-29,-0.198
ME,2020-03-29,-0.185
MD,2020-03-29,-0.24600000000000002
MA,2020-03-29,-0.267
MI,2020-03-29,-0.251
MN,2020-03-29,-0.235
MS,2020-03-29,-0.147
MO,2020-03-29,-0.177
MT,2020-03-29,-0.162
NE,2020-03-29,-0.168
NV,2020-03-29,-0.23
NH,2020-03-29,-0.215
NJ,2020-03-29,-0.289
NM,2020-03-29,-0.195
NY,2020-03-29,-0.285
NC,2020-03-29,-0.168
ND,2020-03-29,-0.175
OH,2020-03-29,-0.209
OK,2020-03-29,-0.155
OR,2020-03-29,-0.204
PA,2020-03-29,-0.239
RI,2020-03-29,-0.223
SC,2020-03-29,-0.156
SD,2020-03-29,-0.171
TN,2020-03-29,-0.161
TX,2020-03-29,-0.214
UT,2020-03-29,-0.192
VT,2020-03-29,-0.226
VA,2020-03-29,-0.20600000000000002
WA,2020-03-29,-0.23399999999999999
WV,2020-03-29,-0.16
WI,2020-03-29,-0.225
WY,2020-03-29,-0.155
AL,2020-03-30,-0.156
AK,2020-03-30,-0.18899999999999997
AZ,2020-03-30,-0.17600000000000002
AR,2020-03-30,-0.14300000000000002
CA,2020-03-30,-0.256
CO,2020-03-30,-0.23399999999999999
CT,2020-03-30,-0.242
DE,2020-03-30,-0.21600000000000003
DC,2020-03-30,-0.28300000000000003
FL,2020-03-30,-0.205
GA,2020-03-30,-0.192
HI,2020-03-30,-0.261
ID,2020-03-30,-0.17300000000000001
IL,2020-03-30,-0.237
IN,2020-03-30,-0.207
IA,2020-03-30,-0.18
KS,2020-03-30,-0.179
KY,2020-03-30,-0.16899999999999998
LA,2020-03-30,-0.20199999999999999
ME,2020-03-30,-0.19
MD,2020-03-30,-0.243
MA,2020-03-30,-0.272
MI,2020-03-30,-0.263
MN,2020-03-30,-0.24
MS,2020-03-30,-0.149
MO,2020-03-30,-0.18
MT,2020-03-30,-0.16699999999999998
NE,2020-03-30,-0.16899999999999998
NV,2020-03-30,-0.23
NH,2020-03-30,-0.22
NJ,2020-03-30,-0.289
NM,2020-03-30,-0.2
NY,2020-03-30,-0.285
NC,2020-03-30,-0.17
ND,2020-03-30,-0.179
OH,2020-03-30,-0.214
OK,2020-03-30,-0.162
OR,2020-03-30,-0.20800000000000002
PA,2020-03-30,-0.239
RI,2020-03-30,-0.226
SC,2020-03-30,-0.156
SD,2020-03-30,-0.174
TN,2020-03-30,-0.161
TX,2020-03-30,-0.223
UT,2020-03-30,-0.195
VT,2020-03-30,-0.235
VA,2020-03-30,-0.205
WA,2020-03-30,-0.24100000000000002
WV,2020-03-30,-0.161
WI,2020-03-30,-0.22899999999999998
WY,2020-03-30,-0.157
AL,2020-03-31,-0.159
AK,2020-03-31,-0.192
AZ,2020-03-31,-0.177
AR,2020-03-31,-0.142
CA,2020-03-31,-0.256
CO,2020-03-31,-0.237
CT,2020-03-31,-0.243
DE,2020-03-31,-0.21899999999999997
DC,2020-03-31,-0.287
FL,2020-03-31,-0.209
GA,2020-03-31,-0.195
HI,2020-03-31,-0.265
ID,2020-03-31,-0.18
IL,2020-03-31,-0.237
IN,2020-03-31,-0.21100000000000002
IA,2020-03-31,-0.18
KS,2020-03-31,-0.179
KY,2020-03-31,-0.171
LA,2020-03-31,-0.20199999999999999
ME,2020-03-31,-0.18899999999999997
MD,2020-03-31,-0.248
MA,2020-03-31,-0.273
MI,2020-03-31,-0.263
MN,2020-03-31,-0.24100000000000002
MS,2020-03-31,-0.15
MO,2020-03-31,-0.179
MT,2020-03-31,-0.172
NE,2020-03-31,-0.16899999999999998
NV,2020-03-31,-0.23
NH,2020-03-31,-0.21899999999999997
NJ,2020-03-31,-0.294
NM,2020-03-31,-0.2
NY,2020-03-31,-0.287
NC,2020-03-31,-0.175
ND,2020-03-31,-0.18
OH,2020-03-31,-0.214
OK,2020-03-31,-0.165
OR,2020-03-31,-0.20800000000000002
PA,2020-03-31,-0.24100000000000002
RI,2020-03-31,-0.22899999999999998
SC,2020-03-31,-0.156
SD,2020-03-31,-0.177
TN,2020-03-31,-0.163
TX,2020-03-31,-0.22699999999999998
UT,2020-03-31,-0.19699999999999998
VT,2020-03-31,-0.23600000000000002
VA,2020-03-31,-0.21
WA,2020-03-31,-0.245
WV,2020-03-31,-0.16399999999999998
WI,2020-03-31,-0.23
WY,2020-03-31,-0.157
AL,2020-04-01,-0.161
AK,2020-04-01,-0.192
AZ,2020-04-01,-0.18
AR,2020-04-01,-0.14
CA,2020-04-01,-0.256
CO,2020-04-01,-0.24
CT,2020-04-01,-0.242
DE,2020-04-01,-0.21600000000000003
DC,2020-04-01,-0.287
FL,2020-04-01,-0.21
GA,2020-04-01,-0.19699999999999998
HI,2020-04-01,-0.267
ID,2020-04-01,-0.184
IL,2020-04-01,-0.237
IN,2020-04-01,-0.21100000000000002
IA,2020-04-01,-0.17800000000000002
KS,2020-04-01,-0.18100000000000002
KY,2020-04-01,-0.175
LA,2020-04-01,-0.20199999999999999
ME,2020-04-01,-0.18899999999999997
MD,2020-04-01,-0.25
MA,2020-04-01,-0.271
MI,2020-04-01,-0.266
MN,2020-04-01,-0.244
MS,2020-04-01,-0.15
MO,2020-04-01,-0.179
MT,2020-04-01,-0.179
NE,2020-04-01,-0.171
NV,2020-04-01,-0.23
NH,2020-04-01,-0.221
NJ,2020-04-01,-0.294
NM,2020-04-01,-0.2
NY,2020-04-01,-0.287
NC,2020-04-01,-0.18
ND,2020-04-01,-0.183
OH,2020-04-01,-0.215
OK,2020-04-01,-0.168
OR,2020-04-01,-0.20800000000000002
PA,2020-04-01,-0.239
RI,2020-04-01,-0.22899999999999998
SC,2020-04-01,-0.158
SD,2020-04-01,-0.17600000000000002
TN,2020-04-01,-0.16399999999999998
TX,2020-04-01,-0.22699999999999998
UT,2020-04-01,-0.198
VT,2020-04-01,-0.239
VA,2020-04-01,-0.21
WA,2020-04-01,-0.247
WV,2020-04-01,-0.163
WI,2020-04-01,-0.22899999999999998
WY,2020-04-01,-0.158
AL,2020-04-02,-0.16399999999999998
AK,2020-04-02,-0.195
AZ,2020-04-02,-0.183
AR,2020-04-02,-0.141
CA,2020-04-02,-0.256
CO,2020-04-02,-0.243
CT,2020-04-02,-0.244
DE,2020-04-02,-0.218
DC,2020-04-02,-0.29
FL,2020-04-02,-0.212
GA,2020-04-02,-0.198
HI,2020-04-02,-0.264
ID,2020-04-02,-0.18600000000000003
IL,2020-04-02,-0.237
IN,2020-04-02,-0.21
IA,2020-04-02,-0.18
KS,2020-04-02,-0.182
KY,2020-04-02,-0.177
LA,2020-04-02,-0.203
ME,2020-04-02,-0.196
MD,2020-04-02,-0.254
MA,2020-04-02,-0.27399999999999997
MI,2020-04-02,-0.265
MN,2020-04-02,-0.25
MS,2020-04-02,-0.152
MO,2020-04-02,-0.18
MT,2020-04-02,-0.184
NE,2020-04-02,-0.175
NV,2020-04-02,-0.23
NH,2020-04-02,-0.226
NJ,2020-04-02,-0.297
NM,2020-04-02,-0.2
NY,2020-04-02,-0.29
NC,2020-04-02,-0.183
ND,2020-04-02,-0.192
OH,2020-04-02,-0.215
OK,2020-04-02,-0.171
OR,2020-04-02,-0.20800000000000002
PA,2020-04-02,-0.24100000000000002
RI,2020-04-02,-0.233
SC,2020-04-02,-0.159
SD,2020-04-02,-0.183
TN,2020-04-02,-0.16699999999999998
TX,2020-04-02,-0.228
UT,2020-04-02,-0.201
VT,2020-04-02,-0.242
VA,2020-04-02,-0.213
WA,2020-04-02,-0.247
WV,2020-04-02,-0.16399999999999998
WI,2020-04-02,-0.22699999999999998
WY,2020-04-02,-0.16399999999999998
AL,2020-04-03,-0.16399999999999998
AK,2020-04-03,-0.196
AZ,2020-04-03,-0.184
AR,2020-04-03,-0.14400000000000002
CA,2020-04-03,-0.255
CO,2020-04-03,-0.243
CT,2020-04-03,-0.25
DE,2020-04-03,-0.221
DC,2020-04-03,-0.293
FL,2020-04-03,-0.215
GA,2020-04-03,-0.201
HI,2020-04-03,-0.262
ID,2020-04-03,-0.18600000000000003
IL,2020-04-03,-0.23600000000000002
IN,2020-04-03,-0.207
IA,2020-04-03,-0.182
KS,2020-04-03,-0.188
KY,2020-04-03,-0.177
LA,2020-04-03,-0.203
ME,2020-04-03,-0.201
MD,2020-04-03,-0.258
MA,2020-04-03,-0.28
MI,2020-04-03,-0.263
MN,2020-04-03,-0.258
MS,2020-04-03,-0.155
MO,2020-04-03,-0.182
MT,2020-04-03,-0.19
NE,2020-04-03,-0.179
NV,2020-04-03,-0.23
NH,2020-04-03,-0.233
NJ,2020-04-03,-0.301
NM,2020-04-03,-0.19899999999999998
NY,2020-04-03,-0.294
NC,2020-04-03,-0.184
ND,2020-04-03,-0.19899999999999998
OH,2020-04-03,-0.213
OK,2020-04-03,-0.17600000000000002
OR,2020-04-03,-0.20600000000000002
PA,2020-04-03,-0.242
RI,2020-04-03,-0.24
SC,2020-04-03,-0.161
SD,2020-04-03,-0.188
TN,2020-04-03,-0.17
TX,2020-04-03,-0.231
UT,2020-04-03,-0.204
VT,2020-04-03,-0.245
VA,2020-04-03,-0.21600000000000003
WA,2020-04-03,-0.24600000000000002
WV,2020-04-03,-0.163
WI,2020-04-03,-0.22699999999999998
WY,2020-04-03,-0.16399999999999998
AL,2020-04-04,-0.16899999999999998
AK,2020-04-04,-0.198
AZ,2020-04-04,-0.187
AR,2020-04-04,-0.149
CA,2020-04-04,-0.255
CO,2020-04-04,-0.24100000000000002
CT,2020-04-04,-0.25
DE,2020-04-04,-0.21899999999999997
DC,2020-04-04,-0.293
FL,2020-04-04,-0.22
GA,2020-04-04,-0.21100000000000002
HI,2020-04-04,-0.262
ID,2020-04-04,-0.18600000000000003
IL,2020-04-04,-0.23600000000000002
IN,2020-04-04,-0.207
IA,2020-04-04,-0.18
KS,2020-04-04,-0.193
KY,2020-04-04,-0.18
LA,2020-04-04,-0.20800000000000002
ME,2020-04-04,-0.209
MD,2020-04-04,-0.258
MA,2020-04-04,-0.282
MI,2020-04-04,-0.263
MN,2020-04-04,-0.251
MS,2020-04-04,-0.165
MO,2020-04-04,-0.184
MT,2020-04-04,-0.187
NE,2020-04-04,-0.179
NV,2020-04-04,-0.233
NH,2020-04-04,-0.23600000000000002
NJ,2020-04-04,-0.298
NM,2020-04-04,-0.196
NY,2020-04-04,-0.294
NC,2020-04-04,-0.18899999999999997
ND,2020-04-04,-0.20600000000000002
OH,2020-04-04,-0.20800000000000002
OK,2020-04-04,-0.184
OR,2020-04-04,-0.20600000000000002
PA,2020-04-04,-0.237
RI,2020-04-04,-0.243
SC,2020-04-04,-0.166
SD,2020-04-04,-0.18600000000000003
TN,2020-04-04,-0.175
TX,2020-04-04,-0.239
UT,2020-04-04,-0.20600000000000002
VT,2020-04-04,-0.245
VA,2020-04-04,-0.221
WA,2020-04-04,-0.24100000000000002
WV,2020-04-04,-0.163
WI,2020-04-04,-0.222
WY,2020-04-04,-0.16399999999999998
AL,2020-04-05,-0.177
AK,2020-04-05,-0.196
AZ,2020-04-05,-0.19
AR,2020-04-05,-0.152
CA,2020-04-05,-0.258
CO,2020-04-05,-0.23800000000000002
CT,2020-04-05,-0.244
DE,2020-04-05,-0.21899999999999997
DC,2020-04-05,-0.29600000000000004
FL,2020-04-05,-0.225
GA,2020-04-05,-0.217
HI,2020-04-05,-0.262
ID,2020-04-05,-0.18600000000000003
IL,2020-04-05,-0.233
IN,2020-04-05,-0.204
IA,2020-04-05,-0.174
KS,2020-04-05,-0.196
KY,2020-04-05,-0.18
LA,2020-04-05,-0.21100000000000002
ME,2020-04-05,-0.209
MD,2020-04-05,-0.261
MA,2020-04-05,-0.27699999999999997
MI,2020-04-05,-0.26
MN,2020-04-05,-0.245
MS,2020-04-05,-0.171
MO,2020-04-05,-0.187
MT,2020-04-05,-0.185
NE,2020-04-05,-0.182
NV,2020-04-05,-0.23600000000000002
NH,2020-04-05,-0.23
NJ,2020-04-05,-0.298
NM,2020-04-05,-0.193
NY,2020-04-05,-0.29100000000000004
NC,2020-04-05,-0.192
ND,2020-04-05,-0.212
OH,2020-04-05,-0.21
OK,2020-04-05,-0.187
OR,2020-04-05,-0.203
PA,2020-04-05,-0.237
RI,2020-04-05,-0.24
SC,2020-04-05,-0.16899999999999998
SD,2020-04-05,-0.18899999999999997
TN,2020-04-05,-0.18100000000000002
TX,2020-04-05,-0.242
UT,2020-04-05,-0.20600000000000002
VT,2020-04-05,-0.239
VA,2020-04-05,-0.22399999999999998
WA,2020-04-05,-0.23800000000000002
WV,2020-04-05,-0.163
WI,2020-04-05,-0.213
WY,2020-04-05,-0.16699999999999998
AL,2020-04-06,-0.18100000000000002
AK,2020-04-06,-0.19399999999999998
AZ,2020-04-06,-0.195
AR,2020-04-06,-0.15
CA,2020-04-06,-0.263
CO,2020-04-06,-0.23800000000000002
CT,2020-04-06,-0.244
DE,2020-04-06,-0.22
DC,2020-04-06,-0.299
FL,2020-04-06,-0.22899999999999998
GA,2020-04-06,-0.222
HI,2020-04-06,-0.264
ID,2020-04-06,-0.184
IL,2020-04-06,-0.233
IN,2020-04-06,-0.204
IA,2020-04-06,-0.177
KS,2020-04-06,-0.196
KY,2020-04-06,-0.182
LA,2020-04-06,-0.213
ME,2020-04-06,-0.207
MD,2020-04-06,-0.266
MA,2020-04-06,-0.275
MI,2020-04-06,-0.26
MN,2020-04-06,-0.247
MS,2020-04-06,-0.174
MO,2020-04-06,-0.19
MT,2020-04-06,-0.185
NE,2020-04-06,-0.184
NV,2020-04-06,-0.239
NH,2020-04-06,-0.228
NJ,2020-04-06,-0.298
NM,2020-04-06,-0.193
NY,2020-04-06,-0.29100000000000004
NC,2020-04-06,-0.19399999999999998
ND,2020-04-06,-0.21600000000000003
OH,2020-04-06,-0.209
OK,2020-04-06,-0.185
OR,2020-04-06,-0.203
PA,2020-04-06,-0.237
RI,2020-04-06,-0.23800000000000002
SC,2020-04-06,-0.172
SD,2020-04-06,-0.19
TN,2020-04-06,-0.182
TX,2020-04-06,-0.242
UT,2020-04-06,-0.21
VT,2020-04-06,-0.23600000000000002
VA,2020-04-06,-0.22699999999999998
WA,2020-04-06,-0.23600000000000002
WV,2020-04-06,-0.163
WI,2020-04-06,-0.215
WY,2020-04-06,-0.16899999999999998
AL,2020-04-07,-0.182
AK,2020-04-07,-0.19399999999999998
AZ,2020-04-07,-0.196
AR,2020-04-07,-0.152
CA,2020-04-07,-0.266
CO,2020-04-07,-0.239
CT,2020-04-07,-0.244
DE,2020-04-07,-0.22
DC,2020-04-07,-0.299
FL,2020-04-07,-0.23
GA,2020-04-07,-0.223
HI,2020-04-07,-0.264
ID,2020-04-07,-0.18100000000000002
IL,2020-04-07,-0.231
IN,2020-04-07,-0.203
IA,2020-04-07,-0.17600000000000002
KS,2020-04-07,-0.196
KY,2020-04-07,-0.179
LA,2020-04-07,-0.213
ME,2020-04-07,-0.209
MD,2020-04-07,-0.266
MA,2020-04-07,-0.275
MI,2020-04-07,-0.26
MN,2020-04-07,-0.247
MS,2020-04-07,-0.177
MO,2020-04-07,-0.19
MT,2020-04-07,-0.182
NE,2020-04-07,-0.185
NV,2020-04-07,-0.242
NH,2020-04-07,-0.228
NJ,2020-04-07,-0.298
NM,2020-04-07,-0.195
NY,2020-04-07,-0.29100000000000004
NC,2020-04-07,-0.192
ND,2020-04-07,-0.217
OH,2020-04-07,-0.207
OK,2020-04-07,-0.187
OR,2020-04-07,-0.20199999999999999
PA,2020-04-07,-0.23600000000000002
RI,2020-04-07,-0.23800000000000002
SC,2020-04-07,-0.17300000000000001
SD,2020-04-07,-0.18899999999999997
TN,2020-04-07,-0.18100000000000002
TX,2020-04-07,-0.243
UT,2020-04-07,-0.21100000000000002
VT,2020-04-07,-0.23600000000000002
VA,2020-04-07,-0.226
WA,2020-04-07,-0.235
WV,2020-04-07,-0.163
WI,2020-04-07,-0.214
WY,2020-04-07,-0.17
AL,2020-04-08,-0.187
AK,2020-04-08,-0.19399999999999998
AZ,2020-04-08,-0.198
AR,2020-04-08,-0.153
CA,2020-04-08,-0.26899999999999996
CO,2020-04-08,-0.239
CT,2020-04-08,-0.247
DE,2020-04-08,-0.222
DC,2020-04-08,-0.299
FL,2020-04-08,-0.233
GA,2020-04-08,-0.226
HI,2020-04-08,-0.264
ID,2020-04-08,-0.17800000000000002
IL,2020-04-08,-0.233
IN,2020-04-08,-0.201
IA,2020-04-08,-0.17800000000000002
KS,2020-04-08,-0.196
KY,2020-04-08,-0.179
LA,2020-04-08,-0.213
ME,2020-04-08,-0.21
MD,2020-04-08,-0.265
MA,2020-04-08,-0.276
MI,2020-04-08,-0.259
MN,2020-04-08,-0.247
MS,2020-04-08,-0.18100000000000002
MO,2020-04-08,-0.192
MT,2020-04-08,-0.177
NE,2020-04-08,-0.187
NV,2020-04-08,-0.244
NH,2020-04-08,-0.23
NJ,2020-04-08,-0.3
NM,2020-04-08,-0.195
NY,2020-04-08,-0.292
NC,2020-04-08,-0.191
ND,2020-04-08,-0.217
OH,2020-04-08,-0.204
OK,2020-04-08,-0.187
OR,2020-04-08,-0.2
PA,2020-04-08,-0.23600000000000002
RI,2020-04-08,-0.24100000000000002
SC,2020-04-08,-0.177
SD,2020-04-08,-0.192
TN,2020-04-08,-0.182
TX,2020-04-08,-0.245
UT,2020-04-08,-0.21100000000000002
VT,2020-04-08,-0.237
VA,2020-04-08,-0.226
WA,2020-04-08,-0.233
WV,2020-04-08,-0.163
WI,2020-04-08,-0.215
WY,2020-04-08,-0.168
AL,2020-04-09,-0.19
AK,2020-04-09,-0.192
AZ,2020-04-09,-0.198
AR,2020-04-09,-0.153
CA,2020-04-09,-0.273
CO,2020-04-09,-0.23600000000000002
CT,2020-04-09,-0.25
DE,2020-04-09,-0.223
DC,2020-04-09,-0.301
FL,2020-04-09,-0.23600000000000002
GA,2020-04-09,-0.22899999999999998
HI,2020-04-09,-0.265
ID,2020-04-09,-0.175
IL,2020-04-09,-0.23399999999999999
IN,2020-04-09,-0.20199999999999999
IA,2020-04-09,-0.179
KS,2020-04-09,-0.196
KY,2020-04-09,-0.18
LA,2020-04-09,-0.21100000000000002
ME,2020-04-09,-0.20600000000000002
MD,2020-04-09,-0.266
MA,2020-04-09,-0.278
MI,2020-04-09,-0.262
MN,2020-04-09,-0.247
MS,2020-04-09,-0.18600000000000003
MO,2020-04-09,-0.193
MT,2020-04-09,-0.171
NE,2020-04-09,-0.18600000000000003
NV,2020-04-09,-0.245
NH,2020-04-09,-0.231
NJ,2020-04-09,-0.303
NM,2020-04-09,-0.195
NY,2020-04-09,-0.295
NC,2020-04-09,-0.191
ND,2020-04-09,-0.213
OH,2020-04-09,-0.20600000000000002
OK,2020-04-09,-0.187
OR,2020-04-09,-0.19699999999999998
PA,2020-04-09,-0.237
RI,2020-04-09,-0.244
SC,2020-04-09,-0.18
SD,2020-04-09,-0.188
TN,2020-04-09,-0.184
TX,2020-04-09,-0.245
UT,2020-04-09,-0.21
VT,2020-04-09,-0.237
VA,2020-04-09,-0.226
WA,2020-04-09,-0.23199999999999998
WV,2020-04-09,-0.163
WI,2020-04-09,-0.217
WY,2020-04-09,-0.161
AL,2020-04-10,-0.195
AK,2020-04-10,-0.191
AZ,2020-04-10,-0.19899999999999998
AR,2020-04-10,-0.153
CA,2020-04-10,-0.27699999999999997
CO,2020-04-10,-0.233
CT,2020-04-10,-0.253
DE,2020-04-10,-0.228
DC,2020-04-10,-0.303
FL,2020-04-10,-0.23800000000000002
GA,2020-04-10,-0.23199999999999998
HI,2020-04-10,-0.27
ID,2020-04-10,-0.17300000000000001
IL,2020-04-10,-0.237
IN,2020-04-10,-0.207
IA,2020-04-10,-0.17800000000000002
KS,2020-04-10,-0.193
KY,2020-04-10,-0.184
LA,2020-04-10,-0.217
ME,2020-04-10,-0.19899999999999998
MD,2020-04-10,-0.26899999999999996
MA,2020-04-10,-0.27699999999999997
MI,2020-04-10,-0.267
MN,2020-04-10,-0.244
MS,2020-04-10,-0.191
MO,2020-04-10,-0.193
MT,2020-04-10,-0.16699999999999998
NE,2020-04-10,-0.184
NV,2020-04-10,-0.248
NH,2020-04-10,-0.231
NJ,2020-04-10,-0.307
NM,2020-04-10,-0.198
NY,2020-04-10,-0.298
NC,2020-04-10,-0.196
ND,2020-04-10,-0.21100000000000002
OH,2020-04-10,-0.21100000000000002
OK,2020-04-10,-0.184
OR,2020-04-10,-0.196
PA,2020-04-10,-0.24100000000000002
RI,2020-04-10,-0.243
SC,2020-04-10,-0.185
SD,2020-04-10,-0.184
TN,2020-04-10,-0.187
TX,2020-04-10,-0.24600000000000002
UT,2020-04-10,-0.21
VT,2020-04-10,-0.239
VA,2020-04-10,-0.22899999999999998
WA,2020-04-10,-0.23
WV,2020-04-10,-0.16699999999999998
WI,2020-04-10,-0.22
WY,2020-04-10,-0.16
AL,2020-04-11,-0.193
AK,2020-04-11,-0.18600000000000003
AZ,2020-04-11,-0.20199999999999999
AR,2020-04-11,-0.14800000000000002
CA,2020-04-11,-0.27699999999999997
CO,2020-04-11,-0.228
CT,2020-04-11,-0.253
DE,2020-04-11,-0.225
DC,2020-04-11,-0.303
FL,2020-04-11,-0.235
GA,2020-04-11,-0.22399999999999998
HI,2020-04-11,-0.27
ID,2020-04-11,-0.17
IL,2020-04-11,-0.235
IN,2020-04-11,-0.204
IA,2020-04-11,-0.17800000000000002
KS,2020-04-11,-0.18600000000000003
KY,2020-04-11,-0.184
LA,2020-04-11,-0.212
ME,2020-04-11,-0.18899999999999997
MD,2020-04-11,-0.267
MA,2020-04-11,-0.27699999999999997
MI,2020-04-11,-0.265
MN,2020-04-11,-0.239
MS,2020-04-11,-0.18600000000000003
MO,2020-04-11,-0.191
MT,2020-04-11,-0.175
NE,2020-04-11,-0.179
NV,2020-04-11,-0.245
NH,2020-04-11,-0.22899999999999998
NJ,2020-04-11,-0.307
NM,2020-04-11,-0.2
NY,2020-04-11,-0.298
NC,2020-04-11,-0.19399999999999998
ND,2020-04-11,-0.21100000000000002
OH,2020-04-11,-0.21100000000000002
OK,2020-04-11,-0.179
OR,2020-04-11,-0.191
PA,2020-04-11,-0.24100000000000002
RI,2020-04-11,-0.243
SC,2020-04-11,-0.185
SD,2020-04-11,-0.18600000000000003
TN,2020-04-11,-0.184
TX,2020-04-11,-0.24100000000000002
UT,2020-04-11,-0.205
VT,2020-04-11,-0.24100000000000002
VA,2020-04-11,-0.226
WA,2020-04-11,-0.23
WV,2020-04-11,-0.16899999999999998
WI,2020-04-11,-0.217
WY,2020-04-11,-0.162
AL,2020-04-12,-0.196
AK,2020-04-12,-0.18600000000000003
AZ,2020-04-12,-0.19899999999999998
AR,2020-04-12,-0.154
CA,2020-04-12,-0.27699999999999997
CO,2020-04-12,-0.237
CT,2020-04-12,-0.253
DE,2020-04-12,-0.225
DC,2020-04-12,-0.303
FL,2020-04-12,-0.235
GA,2020-04-12,-0.22699999999999998
HI,2020-04-12,-0.272
ID,2020-04-12,-0.16399999999999998
IL,2020-04-12,-0.237
IN,2020-04-12,-0.207
IA,2020-04-12,-0.18899999999999997
KS,2020-04-12,-0.191
KY,2020-04-12,-0.19
LA,2020-04-12,-0.215
ME,2020-04-12,-0.18600000000000003
MD,2020-04-12,-0.26899999999999996
MA,2020-04-12,-0.27699999999999997
MI,2020-04-12,-0.271
MN,2020-04-12,-0.248
MS,2020-04-12,-0.195
MO,2020-04-12,-0.19399999999999998
MT,2020-04-12,-0.18
NE,2020-04-12,-0.191
NV,2020-04-12,-0.242
NH,2020-04-12,-0.23199999999999998
NJ,2020-04-12,-0.307
NM,2020-04-12,-0.203
NY,2020-04-12,-0.298
NC,2020-04-12,-0.19699999999999998
ND,2020-04-12,-0.214
OH,2020-04-12,-0.21100000000000002
OK,2020-04-12,-0.182
OR,2020-04-12,-0.188
PA,2020-04-12,-0.24100000000000002
RI,2020-04-12,-0.243
SC,2020-04-12,-0.191
SD,2020-04-12,-0.198
TN,2020-04-12,-0.193
TX,2020-04-12,-0.23800000000000002
UT,2020-04-12,-0.205
VT,2020-04-12,-0.24100000000000002
VA,2020-04-12,-0.226
WA,2020-04-12,-0.22699999999999998
WV,2020-04-12,-0.172
WI,2020-04-12,-0.223
WY,2020-04-12,-0.171
AL,2020-04-13,-0.19399999999999998
AK,2020-04-13,-0.18600000000000003
AZ,2020-04-13,-0.19899999999999998
AR,2020-04-13,-0.153
CA,2020-04-13,-0.27399999999999997
CO,2020-04-13,-0.244
CT,2020-04-13,-0.261
DE,2020-04-13,-0.23399999999999999
DC,2020-04-13,-0.307
FL,2020-04-13,-0.235
GA,2020-04-13,-0.226
HI,2020-04-13,-0.272
ID,2020-04-13,-0.16399999999999998
IL,2020-04-13,-0.239
IN,2020-04-13,-0.209
IA,2020-04-13,-0.193
KS,2020-04-13,-0.193
KY,2020-04-13,-0.19399999999999998
LA,2020-04-13,-0.213
ME,2020-04-13,-0.18899999999999997
MD,2020-04-13,-0.276
MA,2020-04-13,-0.28300000000000003
MI,2020-04-13,-0.272
MN,2020-04-13,-0.249
MS,2020-04-13,-0.193
MO,2020-04-13,-0.19399999999999998
MT,2020-04-13,-0.182
NE,2020-04-13,-0.19399999999999998
NV,2020-04-13,-0.242
NH,2020-04-13,-0.237
NJ,2020-04-13,-0.314
NM,2020-04-13,-0.20800000000000002
NY,2020-04-13,-0.303
NC,2020-04-13,-0.2
ND,2020-04-13,-0.218
OH,2020-04-13,-0.21600000000000003
OK,2020-04-13,-0.185
OR,2020-04-13,-0.18600000000000003
PA,2020-04-13,-0.245
RI,2020-04-13,-0.251
SC,2020-04-13,-0.193
SD,2020-04-13,-0.205
TN,2020-04-13,-0.195
TX,2020-04-13,-0.23800000000000002
UT,2020-04-13,-0.205
VT,2020-04-13,-0.24600000000000002
VA,2020-04-13,-0.231
WA,2020-04-13,-0.22699999999999998
WV,2020-04-13,-0.17600000000000002
WI,2020-04-13,-0.225
WY,2020-04-13,-0.174
AL,2020-04-14,-0.191
AK,2020-04-14,-0.18600000000000003
AZ,2020-04-14,-0.2
AR,2020-04-14,-0.151
CA,2020-04-14,-0.271
CO,2020-04-14,-0.247
CT,2020-04-14,-0.26
DE,2020-04-14,-0.23399999999999999
DC,2020-04-14,-0.307
FL,2020-04-14,-0.235
GA,2020-04-14,-0.223
HI,2020-04-14,-0.27399999999999997
ID,2020-04-14,-0.16399999999999998
IL,2020-04-14,-0.24100000000000002
IN,2020-04-14,-0.21
IA,2020-04-14,-0.19699999999999998
KS,2020-04-14,-0.196
KY,2020-04-14,-0.195
LA,2020-04-14,-0.212
ME,2020-04-14,-0.187
MD,2020-04-14,-0.275
MA,2020-04-14,-0.282
MI,2020-04-14,-0.27399999999999997
MN,2020-04-14,-0.252
MS,2020-04-14,-0.191
MO,2020-04-14,-0.195
MT,2020-04-14,-0.183
NE,2020-04-14,-0.19699999999999998
NV,2020-04-14,-0.24100000000000002
NH,2020-04-14,-0.237
NJ,2020-04-14,-0.314
NM,2020-04-14,-0.209
NY,2020-04-14,-0.303
NC,2020-04-14,-0.19899999999999998
ND,2020-04-14,-0.21899999999999997
OH,2020-04-14,-0.21600000000000003
OK,2020-04-14,-0.188
OR,2020-04-14,-0.18600000000000003
PA,2020-04-14,-0.245
RI,2020-04-14,-0.25
