state,date,tweet_id,subj,pol,vaderPol
OH,2020-03-26,1242980891863003136,0.7678571428571428,-0.35714285714285715,-0.7717
OH,2020-04-02,1245847627125657600,0.8888888888888888,-0.25,-0.3354
OH,2020-03-22,1241805571784933380,0.8,0.6,0.6908
OH,2020-04-23,1253161471997075458,0.45454545454545453,0.13636363636363635,0.0772
OH,2020-04-23,1253134522473947136,0.6,-0.13333333333333333,0.1531
OH,2020-03-23,1242200625296936962,0.5,0.375,0.6996
OH,2020-04-04,1246511848410828800,0.2,0.2,0.4404
OH,2020-03-27,1243539945572179974,0.0,0.0,-0.5267
OH,2020-03-31,1244796668807196676,0.0,0.0,-0.6597
OH,2020-04-04,1246494535808700418,0.0,0.0,0.0
OH,2020-03-06,1236014303611936768,0.9166666666666667,-0.033333333333333326,-0.6351
OH,2020-03-21,1241442148500803585,0.5,0.5,0.1027
OH,2020-03-24,1242308083625402368,0.7678571428571428,0.44285714285714284,-0.3182
OH,2020-03-26,1243014790236250114,0.0,0.0,0.0
OH,2020-04-04,1246482708005629953,0.5357142857142857,0.2857142857142857,-0.4137
OH,2020-03-21,1241442152711958528,0.5,0.05,0.3716
OH,2020-03-14,1238647588351610881,0.30833333333333335,0.16666666666666666,0.2732
OH,2020-03-13,1238593028396326913,0.4000000000000001,-0.14583333333333334,0.0
OH,2020-03-21,1241487450465320962,0.45,-0.25,0.0
OH,2020-03-22,1241731685043101697,0.0,0.0,-0.8402
OH,2020-02-25,1232272249215954945,0.0,0.0,0.0
OH,2020-04-04,1246534243460808705,0.45,0.21666666666666667,0.4926
OH,2020-03-24,1242601801943257089,1.0,0.0,0.0
OH,2020-03-04,1234992750073765888,0.2375,-0.1375,0.3502
OH,2020-03-23,1242059998689202184,0.5499999999999999,-0.05000000000000001,-0.631
OH,2020-03-06,1236014932967256064,0.0,0.0,0.0258
OH,2020-03-24,1242470621000413184,0.0,0.0,-0.4019
OH,2020-03-30,1244477037546475521,0.0,0.0,0.5423
OH,2020-03-25,1242682131169640450,0.0,0.0,0.0
OH,2020-03-28,1243998270596288512,0.3,-0.2,-0.5423
OH,2020-04-22,1253095200152530944,1.0,-1.0,-0.8316
OH,2020-04-02,1245772616083877888,0.0,0.0,0.0
OH,2020-04-04,1246551984552972290,0.0,0.0,-0.6369
OH,2020-03-06,1236044302008160265,0.475,0.075,0.128
OH,2020-03-24,1242441462257790976,0.0,0.0,-0.4215
OH,2020-03-21,1241452206039146500,0.06666666666666667,0.03333333333333333,-0.0516
OH,2020-03-18,1240362953720893441,0.23650793650793647,0.17777777777777778,0.0
OH,2020-03-27,1243668900572729346,0.5,0.13636363636363635,0.0
OH,2020-03-30,1244637561999351808,0.7272727272727273,-0.18181818181818182,-0.5267
OH,2020-04-01,1245170430920531969,0.0,0.0,0.0
OH,2020-01-29,1222494291748118529,0.0,0.0,-0.2732
OH,2020-04-17,1251184111731048449,1.0,0.0,0.0
OH,2020-05-10,1259596044444274704,0.0,0.0,0.0
OH,2020-03-26,1243187645594906625,0.0,0.0,0.0
OH,2020-03-24,1242550047386017792,0.4,0.35,0.25
OH,2020-04-02,1245537156854095872,0.45454545454545453,0.13636363636363635,0.4019
OH,2020-03-28,1243997548920090628,0.3928571428571429,0.10714285714285714,0.6369
OH,2020-04-04,1246283386148265985,0.0,0.0,-0.5106
OH,2020-03-28,1243952486001631232,0.5333333333333333,-1.850371707708594e-17,0.4215
OH,2020-04-04,1246283612980416512,0.0,0.0,0.0516
OH,2020-03-21,1241368575648116739,0.06666666666666667,0.03333333333333333,0.4019
OH,2020-03-31,1244824766671925248,0.55,0.35,0.0
OH,2020-03-29,1244101459127525379,0.45555555555555555,-0.17777777777777778,-0.3049
OH,2020-03-21,1241367456192618497,0.7272727272727273,0.3181818181818182,0.6705
OH,2020-04-22,1253089340974141440,0.55,0.0,0.7003
OH,2020-03-30,1244447358697570305,0.06666666666666667,-0.03255208333333333,-0.3769
