state,date,tweet_id,subj,pol,vaderPol
IN,2020-04-19,1251847453562810369,0.4,0.0,0.4019
IN,2020-04-20,1252069437550755840,0.0,0.0,0.0
IN,2020-04-06,1247146955517591560,0.9,0.6000000000000001,0.5859
IN,2020-04-19,1251905628911685632,0.5,0.2,0.0
IN,2020-04-10,1248486378230312960,0.0,0.0,0.0
IN,2020-04-19,1251682043232227329,0.0,0.0,0.5994
IN,2020-04-18,1251394801905405953,0.8,0.8,0.0
IN,2020-04-06,1246993930736074754,0.8,-0.8,-0.7906
IN,2020-04-07,1247554394666737665,0.0,0.0,0.0
IN,2020-04-05,1246849084616593408,0.1,0.0,0.0
IN,2020-04-04,1246283293479309315,0.0,0.0,-0.6249
IN,2020-04-19,1251663801012948993,0.0,0.0,0.0
IN,2020-04-16,1250820653680377857,0.0,0.0,0.0
IN,2020-04-06,1246994379031678976,0.5454545454545454,0.35511363636363635,0.6351
IN,2020-04-10,1248639086530789376,0.0,0.0,0.0
IN,2020-04-07,1247613261710864384,0.8452380952380952,-0.015873015873015872,0.0387
IN,2020-04-10,1248668690788372482,0.0,0.0,-0.3818
IN,2020-04-21,1252610677807734784,0.0,0.0,0.4939
IN,2020-04-15,1250556362343493634,0.36666666666666664,0.011458333333333336,0.0
IN,2020-04-07,1247581774298914817,0.0,0.0,0.2263
IN,2020-04-16,1250735476065161216,0.1,0.0,0.9313
IN,2020-04-10,1248628593296584704,0.40666666666666673,-0.3066666666666667,-0.9442
IN,2020-04-04,1246540405426061312,0.0,0.0,-0.6808
IN,2020-04-07,1247357655993155589,0.0,0.0,0.0
IN,2020-04-10,1248598218117709825,0.26785714285714285,0.14285714285714285,0.0
IN,2020-04-21,1252423792384565249,0.0,0.0,0.0
IN,2020-04-10,1248416122270937091,0.41666666666666663,0.0,-0.1695
IN,2020-04-17,1251220958637105154,1.0,0.15000000000000002,0.1386
IN,2020-04-14,1250158281663877123,1.0,0.6,0.4215
IN,2020-04-06,1246979317319512070,0.6875,-0.48828125,0.4738
IN,2020-04-16,1250910166083678220,0.0,0.0,0.0
IN,2020-04-17,1251113081574510593,0.0,0.0,0.0
IN,2020-04-08,1247941020899295232,0.0,0.0,-0.2023
IN,2020-04-05,1246935734172487683,1.0,0.5,0.0
IN,2020-04-11,1248907833481080833,0.5,0.2,0.802
IN,2020-04-17,1250960534360465408,0.21666666666666667,-0.08333333333333333,0.0
IN,2020-04-13,1249697888587964419,0.4375,0.16249999999999998,0.0772
IN,2020-04-08,1247982448065105922,0.6875,-0.0625,0.2732
IN,2020-04-07,1247671994847506432,0.0,0.0,-0.6239
IN,2020-04-08,1248008319383425025,0.25,-0.08333333333333333,0.0
IN,2020-04-08,1247863192237289478,0.0,0.0,0.2732
IN,2020-04-04,1246485983874494464,0.4833333333333334,0.10833333333333332,0.228
IN,2020-04-05,1246605084886290432,0.5,0.5,0.0
IN,2020-04-12,1249243077136592896,0.0,0.0,0.0
IN,2020-04-07,1247318997772767239,0.0,0.0,0.0
IN,2020-04-08,1247709831538016256,0.3888888888888889,0.2916666666666667,0.4926
IN,2020-04-05,1246762938414829568,0.0,0.0,-0.0085
IN,2020-04-14,1249909383972245506,0.0,0.0,0.0
IN,2020-04-12,1249233321596510209,0.1,0.2,0.7003
IN,2020-04-10,1248594439506923520,0.0,0.0,0.0
IN,2020-04-06,1247191587530080257,1.0,0.0,-0.3811
IN,2020-04-10,1248709513693278210,0.35,-0.2,-0.5423
IN,2020-04-11,1248770222238072832,0.9,-0.6,-0.0772
IN,2020-04-15,1250440608163885056,0.6,-0.375,-0.5093
IN,2020-04-21,1252572917373767682,1.0,-1.0,-0.6705
IN,2020-04-11,1249077174474244097,0.9,1.0,0.7157
IN,2020-04-05,1246627794047700993,0.0,0.0,0.296
IN,2020-04-11,1248770826792558594,0.8,-0.2,-0.4939
IN,2020-04-06,1247263188376268808,0.5357142857142857,0.2857142857142857,0.765
IN,2020-04-10,1248744817707880448,0.6041666666666666,0.020833333333333315,0.4019
IN,2020-04-05,1246873000097521671,0.0,0.0,0.0
IN,2020-04-10,1248654484642893832,0.41041666666666665,-0.05,-0.6597
IN,2020-04-10,1248417402749997058,0.0,0.0,0.0
IN,2020-04-14,1250029881641107457,0.375,-0.125,-0.296
IN,2020-04-09,1248279874508390406,0.0,0.0,0.0
IN,2020-04-18,1251304697996197896,0.5,0.5,0.0
IN,2020-04-05,1246898397061222400,0.4833333333333334,0.15,0.7184
IN,2020-04-21,1252391451108929538,0.0,0.0,0.0
IN,2020-04-19,1251864457212502020,0.0,0.0,0.0
IN,2020-04-20,1252361019508154370,0.6,-0.2,0.0
IN,2020-04-18,1251611611535749120,0.0,0.0,0.0
IN,2020-04-10,1248440118614077441,0.0,0.0,0.0
IN,2020-04-13,1249827439154470912,0.0,0.0,-0.1779
IN,2020-04-19,1251704649725497344,0.0,0.0,0.0
IN,2020-04-13,1249760338536329216,0.0,0.0,0.0
IN,2020-04-07,1247509875296481280,0.06666666666666667,0.0,0.0
IN,2020-04-10,1248758982300270592,0.5166666666666666,0.21666666666666665,-0.3616
IN,2020-04-09,1248103763304493062,0.0,0.0,0.0
IN,2020-04-10,1248648789126197248,0.0,0.0,0.0
IN,2020-04-06,1247088646248898563,0.0,0.0,0.0
IN,2020-04-13,1249758178117632005,0.0,0.0,-0.802
IN,2020-04-04,1246485706651942914,0.0,0.0,0.0
IN,2020-04-08,1247929507534843909,0.30000000000000004,0.2,-0.4019
IN,2020-04-13,1249768664527749121,0.0,0.0,0.0
IN,2020-04-08,1247905176955932673,0.0,0.0,0.0
IN,2020-04-16,1250605533234630656,0.0,0.0,0.0
IN,2020-04-11,1248979758051930112,0.0,0.0,0.0
IN,2020-04-13,1249511613046153216,0.0,0.0,0.5707
IN,2020-04-13,1249827540212080642,0.6,0.5,0.6369
IN,2020-04-09,1248054686986448896,0.55,0.35,0.0
IN,2020-04-06,1247190265942740994,0.0,0.0,0.0
IN,2020-04-12,1249376474488070146,0.0,0.0,0.0
IN,2020-04-17,1250988153579675648,0.0,0.0,-0.2263
IN,2020-04-17,1250945929580032001,0.625,0.0,0.0
IN,2020-04-06,1247089615103766528,0.775,-0.3,0.3612
IN,2020-04-21,1252410123537879051,0.5,0.5,0.0
IN,2020-04-18,1251641228535488514,0.1,-0.25,0.0
IN,2020-04-07,1247516637655334912,0.7818181818181819,0.17575757575757578,0.1901
IN,2020-04-08,1247988806764109825,0.0,0.0,0.0
IN,2020-04-15,1250213004257431565,0.0,0.0,-0.25
IN,2020-04-18,1251583653496446984,0.45454545454545453,0.13636363636363635,0.0
IN,2020-04-12,1249338601831268352,1.0,-0.9765625,0.0
IN,2020-04-17,1251072225660338176,0.0,0.0,0.0
IN,2020-04-18,1251614337661313027,0.425,0.0875,0.4118
IN,2020-04-14,1249951439830618112,0.0,0.0,0.0
IN,2020-04-08,1248012500668301313,0.0,0.0,0.0
IN,2020-04-20,1252382420596187137,0.0,0.0,-0.25
IN,2020-04-09,1248103693678977025,0.0,0.0,0.0
IN,2020-04-20,1252103978852196356,0.55,0.25,0.4019
IN,2020-04-19,1251950352636809218,0.0,0.0,0.4019
IN,2020-04-15,1250558758142566401,0.0,0.0,-0.296
IN,2020-04-20,1252382261057474562,0.5,0.5,0.5719
IN,2020-04-19,1251843540017168386,0.0,0.0,-0.7184
IN,2020-04-13,1249825236821970945,0.2,0.2,0.0
IN,2020-04-15,1250244345355214848,1.0,0.5,0.4588
IN,2020-04-14,1250190066380689408,0.75,0.45,0.2716
IN,2020-04-15,1250448032040189952,1.0,0.4,0.0
IN,2020-04-15,1250385516123561986,0.0,0.0,0.6808
IN,2020-04-18,1251620318923362304,0.5714285714285714,0.35714285714285715,0.7506
IN,2020-04-04,1246510621270724608,0.0,0.0,0.0
IN,2020-04-12,1249225079314984961,1.0,0.8,-0.6908
IN,2020-04-13,1249746355255476226,0.5625,0.5,0.5267
IN,2020-04-19,1251955356336562176,1.0,-0.9999999999999999,-0.5707
IN,2020-04-12,1249133198392557571,0.6499999999999999,0.23750000000000002,0.8257
IN,2020-04-07,1247607594782507008,0.4,-0.3,0.5023
IN,2020-04-15,1250261305795186688,0.4,-0.2,-0.6486
IN,2020-04-18,1251387115872694273,0.5833333333333334,-0.08333333333333333,-0.34
IN,2020-04-16,1250601984731856896,0.0,0.0,0.0
IN,2020-04-12,1249476332544823296,0.5416666666666666,-0.2916666666666667,-0.1027
IN,2020-04-06,1247121835692568577,0.1,0.46875,0.4738
IN,2020-04-16,1250623333533655041,0.6000000000000001,-0.325,0.0
IN,2020-04-19,1251952063677902852,0.0,0.0,0.4019
IN,2020-04-14,1250180745638928385,0.0,0.0,0.0
IN,2020-04-13,1249671318976561152,0.3875,0.05,0.0
IN,2020-04-13,1249735860108460038,0.0,0.0,0.4767
IN,2020-04-06,1247258008557686789,0.0,0.0,0.0
IN,2020-04-21,1252525810281578496,1.0,0.0,-0.6652
IN,2020-04-12,1249260955869089792,0.7333333333333334,-0.2333333333333333,-0.6973
IN,2020-04-06,1247008442902085633,0.5357142857142857,0.2857142857142857,0.0
IN,2020-04-11,1248960946015526913,0.0,0.0,0.3382
IN,2020-04-08,1247702722620592129,0.0,0.0,0.0
IN,2020-04-04,1246445039091408896,0.45,0.65,0.1796
IN,2020-04-06,1246956278775255040,0.0,0.0,0.0
IN,2020-04-09,1248180549547692033,0.0,0.0,0.0
IN,2020-04-20,1252168871764770816,1.0,0.0,0.0
IN,2020-04-10,1248424737916588033,0.3,0.2,-0.2263
IN,2020-04-12,1249467584065437697,0.0,0.0,0.4019
IN,2020-04-13,1249739333575327744,0.0,0.0,0.4939
IN,2020-04-04,1246452819281842177,0.75,0.5625,0.2039
IN,2020-04-04,1246533480072261632,0.0,0.0,0.5106
IN,2020-04-16,1250807617905180680,0.0,0.0,0.0
IN,2020-04-07,1247651668742864897,0.0,0.0,0.0
IN,2020-04-12,1249166554614423554,0.6,-0.4,-0.6408
IN,2020-04-15,1250337558057201664,0.6,-0.3,0.0
IN,2020-04-17,1251022166977589249,0.0,0.0,0.0
IN,2020-04-14,1250189466129571841,0.6111111111111112,0.45,0.7783
IN,2020-04-14,1249870300386340865,1.0,0.25,0.7269
IN,2020-04-15,1250385671853834243,0.6,-0.4,-0.7906
IN,2020-04-05,1246855546436812803,0.35000000000000003,0.35,0.4926
IN,2020-04-08,1247722372276326400,0.25,0.0,0.0
IN,2020-04-21,1252742232878329857,0.0,0.0,0.0
IN,2020-04-05,1246675612376408066,0.0,0.0,0.0
IN,2020-04-14,1250068343119400964,0.0,0.0,0.0
IN,2020-04-15,1250435461627047937,0.2,0.2,0.4404
IN,2020-04-14,1250166691390263302,1.0,0.0,0.5237
IN,2020-04-06,1247141032766197760,1.0,0.8,0.6579
IN,2020-04-08,1247796447912706048,0.0,0.0,0.0
IN,2020-04-17,1251296791703834628,0.6,0.2,0.0
IN,2020-04-19,1252000645969784835,0.8416666666666667,-0.13333333333333333,-0.34
IN,2020-04-18,1251568297339838465,0.625,0.5,0.0772
IN,2020-04-04,1246402492730150913,0.8,-0.7,-0.6249
IN,2020-04-13,1249829301073084418,0.6,0.06666666666666665,-0.1779
IN,2020-04-07,1247675014087917569,0.0,0.0,0.4404
IN,2020-04-19,1252011564275769350,1.0,-0.9765625,-0.7513
IN,2020-04-21,1252740437766483970,0.0,0.0,0.2023
IN,2020-04-05,1246612396359049217,0.0,0.0,0.4215
IN,2020-04-21,1252630554765398018,0.6428571428571428,0.5428571428571429,0.6249
IN,2020-04-09,1248393912730832905,0.2,0.1,0.0
IN,2020-04-05,1246827630227148800,0.0,0.0,-0.802
IN,2020-04-11,1249024266890358784,0.5583333333333333,-0.3416666666666667,-0.8591
IN,2020-04-04,1246293444017913861,1.0,-0.7999999999999999,-0.5709
IN,2020-04-16,1250660000395034624,0.0,0.0,0.6784
IN,2020-04-14,1250128052887212039,0.0,0.0,0.0
IN,2020-04-21,1252654286384873472,0.5125,0.175,0.8519
IN,2020-04-10,1248544824346673157,1.0,-0.7999999999999999,0.4829
IN,2020-04-18,1251328996144529410,0.6,0.1,0.0
IN,2020-04-05,1246821422975967232,0.07692307692307693,0.0,0.0
IN,2020-04-21,1252488833817444352,0.45454545454545453,0.13636363636363635,-0.3818
IN,2020-04-21,1252681029812355073,0.0,0.0,-0.3089
IN,2020-04-09,1248335319499509766,0.0,0.0,0.0
IN,2020-04-18,1251558418638426114,0.65,0.55,0.3818
IN,2020-04-16,1250765675775352832,0.2833333333333333,0.25,0.4404
IN,2020-04-15,1250405522773291009,0.0,0.0,-0.296
IN,2020-04-05,1246747221208555520,0.0,0.0,0.0
IN,2020-04-17,1251219268282220544,0.25,0.3,0.8617
IN,2020-04-19,1252023970452422660,0.5,0.5,0.0
IN,2020-04-16,1250934668641304579,1.0,0.4,0.2023
IN,2020-04-09,1248089021449940992,0.0,0.0,0.0
IN,2020-04-08,1247859077331521536,0.0,0.0,0.0
IN,2020-04-09,1248390629488377858,0.0,0.0,-0.4404
IN,2020-04-10,1248761671130251265,0.0,0.0,0.4215
IN,2020-04-16,1250789956445929475,1.0,-0.8,0.2732
IN,2020-04-06,1246996069642391552,1.0,0.5,0.743
IN,2020-04-20,1252041477443682305,0.6272727272727273,-0.03181818181818183,-0.5267
IN,2020-04-17,1251117443327631363,0.9,0.1,0.5423
IN,2020-04-08,1247932145659777026,0.3625,-0.175,0.0
IN,2020-04-15,1250422929273131008,0.0,0.0,0.0
IN,2020-04-05,1246944526113148929,0.10833333333333334,-0.10833333333333334,0.0
IN,2020-04-06,1247189368663613444,0.37,0.18,0.296
IN,2020-04-19,1251847009226706945,0.1,0.0,0.4767
IN,2020-04-10,1248596662064480257,0.55,0.3125,0.5562
IN,2020-04-10,1248666643884060672,0.0,0.0,0.0
IN,2020-04-12,1249443580529295361,0.0,0.0,-0.4767
IN,2020-04-16,1250582254784479232,0.0,0.0,-0.7579
IN,2020-04-07,1247627857859350529,0.75,0.8,0.6249
IN,2020-04-05,1246809289039196161,0.3,0.2,0.6124
IN,2020-04-08,1247996684308754439,0.0,0.0,0.3612
IN,2020-04-04,1246527326692741121,0.5,0.5,0.0
IN,2020-04-15,1250461563133267969,0.0,0.0,0.0
IN,2020-04-15,1250542970484523008,0.0,0.0,0.0
IN,2020-04-18,1251564434625044481,0.0,0.0,0.0
IN,2020-04-06,1247266820433891329,1.0,-0.5,-0.5927
IN,2020-04-10,1248753475208515586,0.0,0.0,0.0
IN,2020-04-17,1251222652997513219,0.65,0.0,-0.6476
IN,2020-04-18,1251545333223567360,0.0,0.0,-0.2732
IN,2020-04-11,1248799213250662401,0.0,0.0,0.4019
IN,2020-04-13,1249519024255500289,0.0,0.0,0.0
IN,2020-04-13,1249517874496131072,0.39499999999999996,0.08,0.0
IN,2020-04-06,1247004094121889796,0.2,-0.1,-0.3736
IN,2020-04-15,1250378885377789953,0.3333333333333333,0.25,0.2263
IN,2020-04-19,1251902642747555840,0.0,0.0,0.2732
IN,2020-04-08,1247863682169810944,0.6000000000000001,0.7,0.4404
IN,2020-04-18,1251361401345638401,0.8,0.4,0.5106
IN,2020-04-17,1251015547665424384,0.55,0.3,0.8779
IN,2020-04-05,1246871780330999809,0.0,0.0,0.0
IN,2020-04-11,1249094391928668161,0.3,0.25,0.7184
IN,2020-04-14,1250072884934033411,0.275,0.225,-0.5719
IN,2020-04-05,1246631018024574976,0.9333333333333333,-0.75,-0.1531
IN,2020-04-22,1252758847426617345,0.0,0.0,0.0
IN,2020-04-12,1249484719810588677,0.30000000000000004,0.35,0.7003
IN,2020-04-04,1246409144573341696,0.6833333333333332,0.6666666666666666,0.7003
IN,2020-04-11,1248821255022743553,1.0,0.6,0.0
IN,2020-04-06,1247008175204765698,0.0,0.0,0.0
IN,2020-04-07,1247353974329573376,0.5,-0.375,-0.5106
IN,2020-04-13,1249505455312904198,0.525,0.27499999999999997,-0.1397
IN,2020-04-12,1249384158788571142,0.0,0.0,0.0
IN,2020-04-19,1251734023967293441,0.0,0.0,-0.3182
IN,2020-04-14,1249885840953794560,0.0,0.0,-0.2732
IN,2020-04-13,1249761772371918848,0.0,0.0,0.0
IN,2020-04-11,1249056521687793667,0.0,0.0,0.0
IN,2020-04-16,1250829215034900480,0.0,0.0,0.5574
IN,2020-04-14,1250203080722984964,0.0,0.0,-0.296
IN,2020-04-17,1250985771277922304,0.0,0.0,0.0
IN,2020-04-19,1252008633006784514,0.9,-0.9,0.0
IN,2020-04-14,1250194037392449536,0.375,-0.125,-0.7906
IN,2020-04-15,1250397666791522307,0.0,0.0,0.0
IN,2020-04-14,1250081061037621248,0.38749999999999996,-0.0875,-0.4357
IN,2020-04-16,1250577616328888320,0.65,-0.04999999999999999,-0.4019
IN,2020-04-14,1249891142671400960,0.25,0.25,0.5541
IN,2020-04-14,1250205886636843015,0.9,0.6000000000000001,0.4767
IN,2020-04-16,1250756511061676033,0.75,0.8,0.7644
IN,2020-04-10,1248401929580892175,0.0,0.0,-0.296
IN,2020-04-04,1246579936019787778,0.0,0.0,0.4574
IN,2020-04-05,1246921805165727749,0.0,0.0,0.0
IN,2020-04-22,1252793512715747328,0.26785714285714285,0.14285714285714285,0.0772
IN,2020-04-21,1252719096564768769,0.5900000000000001,-0.15272727272727274,-0.2023
IN,2020-04-06,1247311435077738497,0.0,0.0,0.3182
IN,2020-04-13,1249694503780392962,0.6266666666666667,0.11000000000000001,0.5504
IN,2020-04-16,1250783610786979841,1.0,0.0,0.8815
IN,2020-04-08,1247742697789505540,0.44999999999999996,-0.0625,0.3612
IN,2020-04-04,1246548621698498560,1.0,-0.25,0.2023
IN,2020-04-17,1251233444627128321,0.0,0.0,-0.4023
IN,2020-04-09,1248353489090162688,0.9,0.6,0.5267
IN,2020-04-14,1250193601176485888,0.65,-0.21875,-0.308
IN,2020-04-09,1248068293816180736,0.0,0.0,0.0
IN,2020-04-14,1249858905322262528,0.0,0.0,0.0
IN,2020-04-10,1248663078838964225,0.3,1.0,0.7154
IN,2020-04-16,1250828875015299075,0.8,-0.2,-0.7003
IN,2020-04-18,1251340714870439938,0.6666666666666666,-0.3333333333333333,-0.8555
IN,2020-04-05,1246718205890113536,0.49166666666666664,-0.18749999999999994,-0.7096
IN,2020-04-17,1250985704982708224,0.0,0.0,0.0
IN,2020-04-12,1249333853627572224,0.0,-0.1,-0.765
IN,2020-04-11,1248983548838674432,0.5166666666666667,0.25833333333333336,0.6597
IN,2020-04-19,1251949832572461058,0.0,0.0,0.4019
IN,2020-04-15,1250491841503465472,0.0,0.0,0.4574
IN,2020-04-11,1248813302538473473,0.0,0.0,0.0
IN,2020-04-16,1250915035377008641,1.0,0.75,0.4753
IN,2020-04-15,1250460107806248960,0.45454545454545453,0.13636363636363635,0.0
IN,2020-04-08,1247870657834123264,0.5499999999999999,0.2333333333333333,0.6289
IN,2020-04-16,1250783551349493762,0.5,0.5,0.2023
IN,2020-04-06,1247041121278140418,0.0,0.0,-0.2263
IN,2020-04-14,1250170453316055043,0.8888888888888888,-0.25,0.1872
IN,2020-04-10,1248426020694183936,0.0,0.0,-0.539
IN,2020-04-11,1249045100979728384,0.7377777777777778,0.06999999999999999,0.8303
IN,2020-04-11,1248987667603369984,0.0,0.0,0.0
IN,2020-04-16,1250824202917216262,0.6000000000000001,0.875,0.7935
IN,2020-04-12,1249429509063000065,0.35416666666666663,0.2,0.5719
IN,2020-04-07,1247337305565732864,0.5833333333333334,0.15,0.1531
IN,2020-04-14,1250210605522354176,0.45,0.3,0.4215
IN,2020-04-19,1251664859709743104,0.3125,0.3125,0.0
IN,2020-04-18,1251339863984652290,0.0,0.0,0.0
IN,2020-04-06,1247278158019166209,0.0,0.0,0.0
IN,2020-04-12,1249224806274224130,0.5416666666666666,-0.2916666666666667,0.2263
IN,2020-04-14,1250182742953865228,0.5,0.0,0.0
IN,2020-04-21,1252544165340229632,0.35,0.05,-0.296
IN,2020-04-16,1250793734972887042,0.6333333333333333,-0.13333333333333333,-0.3818
IN,2020-04-10,1248407415936049156,0.0,0.0,0.0
IN,2020-04-11,1249005241615384577,0.8333333333333334,-0.3888888888888889,0.5423
IN,2020-04-13,1249499507106222082,0.0,0.0,0.0
IN,2020-04-14,1250085795681259520,0.6,-0.4,-0.5423
IN,2020-04-07,1247666001308798977,0.5,0.5,0.5267
IN,2020-04-07,1247623859534209025,0.875,0.5,0.6588
IN,2020-04-19,1251949811835777026,0.0,0.0,-0.1027
IN,2020-04-08,1247891964210495488,0.4,0.0,0.0
IN,2020-04-12,1249484840367423488,0.562962962962963,0.09999999999999999,0.0516
IN,2020-04-17,1251295088354963457,0.0,0.0,0.0
IN,2020-04-07,1247587533468438528,1.0,0.0,0.0
IN,2020-04-13,1249832471761387521,0.35,0.35,0.1621
IN,2020-04-13,1249848570179653632,0.0,0.0,0.628
IN,2020-04-10,1248624985763016704,0.45,0.30000000000000004,0.5859
IN,2020-04-20,1252244926307414017,0.75,0.375,0.34
IN,2020-04-19,1251983910537498625,0.5,0.13636363636363635,0.0
IN,2020-04-08,1247734862888554496,0.0,0.0,0.0
IN,2020-04-08,1247765225337581569,0.6,-0.2,-0.4767
IN,2020-04-21,1252672607650033669,0.5444444444444445,-0.2888888888888889,-0.2732
IN,2020-04-17,1251038338863202305,0.42857142857142855,0.33482142857142855,0.0
IN,2020-04-06,1247006647517618176,0.0,0.0,-0.2732
IN,2020-04-14,1250196260599894016,0.3125,-0.1875,-0.8316
IN,2020-04-21,1252685609078075392,0.0,0.0,0.0
IN,2020-04-04,1246403217342312449,0.4471428571428572,0.11714285714285713,-0.6486
IN,2020-04-16,1250908289933684745,0.0,0.0,0.0
IN,2020-04-06,1247173635640565760,0.4,0.0,-0.5106
IN,2020-04-04,1246442719544819713,0.7178571428571429,0.5535714285714286,0.855
IN,2020-04-12,1249207189769764880,0.0,0.0,0.0
IN,2020-04-07,1247526606618234884,0.0,0.0,0.0
IN,2020-04-13,1249775995890122755,0.0,0.0,0.0
IN,2020-04-19,1251856785922719746,0.0,0.0,0.0
IN,2020-04-06,1247307346424070153,0.0,0.0,0.0
IN,2020-04-21,1252605712280309762,0.7124999999999999,-0.006770833333333337,0.9183
IN,2020-04-13,1249494424431755264,0.0,0.0,0.0
IN,2020-04-04,1246526445368852484,0.0,0.0,0.0
IN,2020-04-07,1247507799833264128,0.0,0.0,0.0
IN,2020-04-16,1250627671287103488,0.0,0.0,0.3182
IN,2020-04-19,1251865098358083584,0.55,0.05,-0.5859
IN,2020-04-21,1252677657747165185,0.4,0.14999999999999997,0.7543
IN,2020-04-14,1250067109377454086,0.0,0.0,-0.296
IN,2020-04-10,1248751281126150144,1.0,0.25,0.6662
IN,2020-04-15,1250345628355313665,0.5333333333333333,0.1708333333333333,0.7533
IN,2020-04-20,1252219262200135680,0.0,0.0,-0.4019
IN,2020-04-20,1252360081556922371,0.2,0.2,0.6908
IN,2020-04-21,1252735279187755008,0.0,0.0,0.0
IN,2020-04-09,1248262359598104587,1.0,-0.5,-0.7824
IN,2020-04-06,1246969620420059139,1.0,0.85,0.5994
IN,2020-04-13,1249504616200278016,0.0,0.0,0.0
IN,2020-04-19,1251960305292197888,0.0,0.0,0.0
IN,2020-04-11,1248966428159598593,1.0,0.5,0.25
IN,2020-04-18,1251370406830800896,0.0,0.0,0.0
IN,2020-04-18,1251407315389030400,0.8,-0.6,-0.6115
IN,2020-04-10,1248444929027825664,0.2375,-0.0625,0.1511
IN,2020-04-11,1248802522145439744,0.0,0.0,-0.2732
IN,2020-04-14,1250098675759620098,0.0,0.0,0.0
IN,2020-04-14,1250160550862106624,0.0,0.0,0.0
IN,2020-04-21,1252729255353552898,0.0,0.0,0.0
IN,2020-04-09,1248378249039605760,0.17222222222222222,-0.0763888888888889,-0.8316
IN,2020-04-21,1252704232081444878,0.6428571428571429,-0.19523809523809524,-0.4939
IN,2020-04-12,1249425214431203328,0.7583333333333333,-0.22499999999999992,-0.5423
IN,2020-04-10,1248751188453011458,0.0,0.0,-0.4019
IN,2020-04-09,1248192017047445505,0.59375,0.09375,0.0516
IN,2020-04-16,1250930642168266753,0.47301587301587306,0.20634920634920637,0.3108
IN,2020-04-19,1251711222921211904,0.0,0.0,0.0
IN,2020-04-13,1249770547174674432,0.375,-0.125,-0.7845
IN,2020-04-18,1251359659782520835,1.0,-0.625,0.126
IN,2020-04-07,1247372076517928961,0.0,0.0,0.6486
IN,2020-04-05,1246632356699607041,0.0,0.0,-0.6597
IN,2020-04-19,1251862163611844608,0.5,0.5,0.1779
IN,2020-04-20,1252059614734094336,0.0,0.0,0.0
IN,2020-04-06,1247302249862266882,0.2,0.875,0.5983
IN,2020-04-19,1251740913983946753,0.9,-0.35,-0.7227
IN,2020-04-10,1248532595085840384,0.30833333333333335,0.2333333333333333,0.8591
IN,2020-04-10,1248689784639442944,0.11666666666666667,-0.08333333333333333,0.0
IN,2020-04-18,1251608743445499909,0.0,0.0,0.2732
IN,2020-04-17,1251083562431979520,0.8500000000000001,-0.8,-0.6114
IN,2020-04-09,1248277370651500547,0.5399999999999999,0.16,0.3818
IN,2020-04-06,1247279541711749122,0.7767857142857143,0.05059523809523809,0.8126
IN,2020-04-06,1246955175857848324,0.0,0.0,0.0
IN,2020-04-21,1252441799341281281,0.0,0.0,-0.296
IN,2020-04-15,1250410091255390208,0.0,0.0,0.0
IN,2020-04-19,1251746815579426816,1.0,0.0,-0.296
IN,2020-04-16,1250640229129691137,0.0,0.0,0.0
IN,2020-04-05,1246911097623494660,0.5,0.18181818181818182,0.5574
IN,2020-04-13,1249504603219136513,0.825,-0.325,-0.0807
IN,2020-04-08,1247696300566630406,0.0,0.0,0.0
IN,2020-04-11,1248831364180381698,0.375,-0.125,-0.25
IN,2020-04-11,1248828259707621378,0.75,0.25,0.0
IN,2020-04-21,1252427139879563266,0.0,0.0,0.0
IN,2020-04-09,1248052614803030017,0.0,0.0,0.0
IN,2020-04-19,1252000142825226241,0.3333333333333333,0.3125,0.0
IN,2020-04-15,1250258769646366720,0.4,-0.2,-0.6486
IN,2020-04-12,1249462592894107648,0.0,0.0,0.4404
IN,2020-04-11,1248817409160609793,0.8333333333333334,-0.16666666666666666,0.0534
IN,2020-04-16,1250873691531067393,0.55,0.2,0.6774
IN,2020-04-16,1250851091882946561,0.0,0.0,-0.3182
IN,2020-04-11,1248790792015171584,1.0,-0.7999999999999999,-0.257
IN,2020-04-09,1248378214398844931,0.55,0.0,-0.5647
IN,2020-04-16,1250923243109834757,0.5666666666666667,-0.03333333333333333,0.4019
IN,2020-04-12,1249154606413819904,0.0,0.0,0.3612
IN,2020-04-04,1246489670667644928,0.0,0.0,-0.296
IN,2020-04-12,1249371551654457344,0.5,0.4,0.6801
IN,2020-04-14,1250170117524262912,0.2,-0.30000000000000004,-0.4588
IN,2020-04-17,1251218601144713218,0.5454545454545454,0.22727272727272727,0.5574
IN,2020-04-08,1247724121829576704,0.0,0.0,-0.296
IN,2020-04-14,1250211205442142210,0.6428571428571429,0.21428571428571427,0.8271
IN,2020-04-12,1249371509593911299,0.0,0.0,0.0
IN,2020-04-18,1251329285618614273,0.1,0.05,-0.7003
IN,2020-04-06,1247252685222547457,0.0,0.0,-0.4404
IN,2020-04-07,1247408756452995072,0.0,0.0,0.0
IN,2020-04-05,1246845607194607619,0.0,0.0,0.0
IN,2020-04-09,1248056926199517185,0.2,-0.125,0.8271
IN,2020-04-19,1251673772127662080,0.0,0.0,0.0
IN,2020-04-15,1250442382975221763,1.0,1.0,0.8825
IN,2020-04-07,1247344130281398272,0.6,-0.375,0.0
IN,2020-04-05,1246821767265554432,0.35555555555555557,0.2777777777777778,0.0
IN,2020-04-10,1248458271247052806,0.7,-0.4,-0.4404
IN,2020-04-17,1251218530025996291,0.0,0.0,0.0
