state,date,tweet_id,subj,pol,covidCases,employment,outside,creditcardSpend,stayathome_start,day-14,day-13,day-12,day-11,day-10,day-9,day-8,day-7,day-6,day-5,day-4,day-3,day-2,day-1,day0,day1,day2,day3,day4,day5,day6,day7,day8,day9,day10,day11,day12,day13,day14
MO,2020-03-01,1234078356127327488,0.18600000000000005,0.084,0,0.00968,0.0258,-0.00965,2020-04-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MO,2020-03-02,1234500029641487104,0.2764968525838092,0.07366783779827259,0,0.00982,0.0292,-0.00716,2020-04-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MO,2020-03-03,1234837283450984192,0.3854866694152407,0.003934218889576033,0,0.00992,0.032,0.0361,2020-04-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MO,2020-03-04,1235160002815295744,0.34984873081463985,0.015715674398202803,0,0.009940000000000001,0.0352,0.0507,2020-04-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MO,2020-03-05,1235564181559764224,0.5358594104308391,0.054815192743764174,0,0.00992,0.0352,0.0124,2020-04-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MO,2020-03-06,1235919397761005312,0.3217176870748299,0.10300092764378478,0,0.009859999999999999,0.0352,0.0008529999999999999,2020-04-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MO,2020-03-07,1236231528376067072,0.35127696377696377,0.03145858770858771,1,0.0097,0.0327,0.00319,2020-04-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MO,2020-03-08,1236585900701841152,0.3884897850687323,0.09183745348219033,1,0.00948,0.0298,0.0335,2020-04-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MO,2020-03-09,1236998571725381376,0.2813010950627773,0.011118132257150946,1,0.0092,0.0247,0.0393,2020-04-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MO,2020-03-10,1237386702074565376,0.2872260551948052,0.04727824259074258,1,0.00882,0.0233,0.00988,2020-04-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MO,2020-03-11,1237748177789959680,0.2849328550852941,0.03805557205328546,1,0.00831,0.0217,-0.00454,2020-04-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MO,2020-03-12,1238056672532027904,0.2718698098656777,0.028387498062084838,2,0.00762,0.0203,0.0308,2020-04-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MO,2020-03-13,1238390910852429824,0.27003070932995177,0.07682833133827452,4,0.006670000000000001,0.0161,0.0351,2020-04-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MO,2020-03-14,1238831064995671552,0.2646910163303606,0.04418429012225037,5,0.00539,0.0011099999999999999,0.0252,2020-04-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MO,2020-03-15,1239167924410480896,0.3064076439578264,0.05465245685478351,5,0.00372,-0.0105,-0.0104,2020-04-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MO,2020-03-16,1239536470457874688,0.31895895971982924,0.07966178723651551,9,0.00159,-0.0173,-0.0176,2020-04-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MO,2020-03-17,1239897873864972032,0.345460653331343,0.08196251617156784,16,-0.0011,-0.0284,-0.0255,2020-04-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MO,2020-03-18,1240255567943122944,0.22334133811888046,0.0259323524286448,21,-0.00441,-0.046,-0.0557,2020-04-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MO,2020-03-19,1240623665605384192,0.2545721327164626,0.06946102919846478,35,-0.00839,-0.0647,-0.0954,2020-04-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MO,2020-03-20,1240989737006753536,0.2941416281458655,0.08015523730036439,73,-0.0131,-0.0827,-0.135,2020-04-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MO,2020-03-21,1241364484328827136,0.20012312409812413,0.08469518623737375,93,-0.0188,-0.0977,-0.163,2020-04-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MO,2020-03-22,1241697168710353920,0.2472605858896181,0.03967210507533089,130,-0.0252,-0.11800000000000001,-0.179,2020-04-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MO,2020-03-23,1242072118285809152,0.3077881994548662,0.08912851230559564,183,-0.0323,-0.132,-0.217,2020-04-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MO,2020-03-24,1242449124939507712,0.3069007460045196,0.06880518459527894,255,-0.0399,-0.147,-0.249,2020-04-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
MO,2020-03-25,1242782824051526656,0.3449674133518473,0.07105335702033815,384,-0.048,-0.157,-0.262,2020-04-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
MO,2020-03-26,1243155333290756608,0.2645898953694653,0.09041863527750628,508,-0.0567,-0.162,-0.279,2020-04-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
MO,2020-03-27,1243529806243011840,0.3006789744289744,0.03894104331604331,670,-0.0657,-0.16899999999999998,-0.3,2020-04-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
MO,2020-03-28,1243865178690319872,0.29250466267603364,0.0613060231659022,837,-0.0751,-0.177,-0.315,2020-04-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
MO,2020-03-29,1244273126168525824,0.2694586740420073,0.06741766624579126,902,-0.0845,-0.177,-0.325,2020-04-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
MO,2020-03-30,1244595748298681600,0.2872384166543045,0.0384291400880186,1049,-0.0939,-0.18,-0.321,2020-04-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
MO,2020-03-31,1244976485260081152,0.2896450635178314,0.0843474978177824,1350,-0.10300000000000001,-0.179,-0.29100000000000004,2020-04-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
MO,2020-04-01,1245343555413533184,0.29582268565424585,0.035295763167774614,1580,-0.11199999999999999,-0.179,-0.29,2020-04-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
MO,2020-04-02,1245677103671878400,0.27633834626022125,0.05540560929232805,1834,-0.121,-0.18,-0.28,2020-04-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
MO,2020-04-03,1246035714504816128,0.3281917245012483,0.059852785221832835,2113,-0.129,-0.182,-0.273,2020-04-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
MO,2020-04-04,1246435909175112960,0.296888062390169,0.07723813015947846,2291,-0.136,-0.184,-0.265,2020-04-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
MO,2020-04-05,1246785273876506112,0.3173300373868556,0.0917562393414666,2367,-0.142,-0.187,-0.267,2020-04-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
MO,2020-04-06,1247130182244642048,0.3163791095927291,0.031593150319829434,2722,-0.14800000000000002,-0.19,-0.26,2020-04-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MO,2020-04-07,1247495985911440640,0.27926489507814817,0.10736334135242266,3037,-0.153,-0.19,-0.27,2020-04-06,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MO,2020-04-08,1247858832895707648,0.33125600023559204,0.07692238989751744,3327,-0.158,-0.192,-0.269,2020-04-06,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MO,2020-04-09,1248215873773538560,0.2908844396344396,0.08348341550424886,3539,-0.163,-0.193,-0.261,2020-04-06,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MO,2020-04-10,1248595568892837376,0.30009637957399155,0.039030496866317765,3799,-0.166,-0.193,-0.245,2020-04-06,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MO,2020-04-11,1248921649756119808,0.3002413844325609,0.04066576125399656,4024,-0.17,-0.191,-0.254,2020-04-06,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MO,2020-04-12,1249316455844808704,0.3426149247577819,0.07889920775472721,4160,-0.172,-0.19399999999999998,-0.278,2020-04-06,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MO,2020-04-13,1249692484981439488,0.3113489053069497,0.06661807496876791,4388,-0.175,-0.19399999999999998,-0.28,2020-04-06,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MO,2020-04-14,1250039347825521920,0.2926462774966296,0.0644868781290436,4686,-0.177,-0.195,-0.239,2020-04-06,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MO,2020-04-15,1250393964268342528,0.27025017862396505,0.04470747698903037,4895,-0.17800000000000002,-0.19399999999999998,-0.205,2020-04-06,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MO,2020-04-16,1250781386591569408,0.30431986236289515,0.058608676539004416,5111,-0.179,-0.192,-0.191,2020-04-06,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MO,2020-04-17,1251115749752448000,0.3269051953644977,0.11056764348915514,5283,-0.179,-0.192,-0.189,2020-04-06,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MO,2020-04-18,1251507004543330560,0.2592751344815565,0.08057523961767081,5517,-0.179,-0.187,-0.185,2020-04-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MO,2020-04-19,1251838865762941184,0.3110432041503469,0.0970714199821343,5667,-0.179,-0.17800000000000002,-0.154,2020-04-06,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MO,2020-04-20,1252191567073159680,0.3053496081977094,0.021450233574442444,5807,-0.17800000000000002,-0.175,-0.132,2020-04-06,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MO,2020-04-21,1252578420861885184,0.3073814385484308,0.045537784020450035,5941,-0.177,-0.172,-0.118,2020-04-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MO,2020-04-22,1252927971006075136,0.2949768025475573,0.07017716952858462,6137,-0.17600000000000002,-0.174,-0.134,2020-04-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MO,2020-04-23,1253349130595705088,0.3178833601798718,-0.013572907228430478,6321,-0.174,-0.174,-0.158,2020-04-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MO,2020-04-24,1253646836690765056,0.2925851222597797,0.06071243872185655,6625,-0.172,-0.171,-0.152,2020-04-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MO,2020-04-25,1254027157090136320,0.32662361148689284,0.04471528905122657,6826,-0.17,-0.174,-0.14400000000000002,2020-04-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MO,2020-04-26,1254378566371580160,0.3117558089006952,0.03965303399252263,6997,-0.16699999999999998,-0.168,-0.129,2020-04-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MO,2020-04-27,1254780570773721600,0.30172685656754283,0.11299796960029805,7171,-0.165,-0.168,-0.134,2020-04-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MO,2020-04-28,1255100351890614272,0.3041118485633792,0.05247973233304866,7306,-0.162,-0.159,-0.165,2020-04-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MO,2020-04-29,1255477134169729792,0.3787278770612105,0.13751559397392726,7426,-0.159,-0.158,-0.142,2020-04-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MO,2020-04-30,1255836688404569088,0.2765136638847979,0.07545021273114058,7563,-0.156,-0.153,-0.0989,2020-04-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MO,2020-05-01,1256192864789117952,0.29575842752926096,0.06842639356528246,7840,-0.153,-0.14800000000000002,-0.102,2020-04-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MO,2020-05-02,1256556473872653824,0.3149689393939393,0.07814179123827564,8154,-0.15,-0.135,-0.0975,2020-04-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MO,2020-05-03,1256924318257590016,0.3359219175885844,0.11044145781558974,8454,-0.147,-0.135,-0.0939,2020-04-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MO,2020-05-04,1257296620028247552,0.3482533156144267,0.07650682650682653,8776,-0.14300000000000002,-0.134,-0.0826,2020-04-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MO,2020-05-05,1257615178970673408,0.3349538950685741,0.06178115250362956,8919,-0.14,-0.138,-0.0616,2020-04-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MO,2020-05-06,1257993810511174144,0.3174696631715863,0.06523617866286135,9164,-0.136,-0.133,-0.0759,2020-04-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MO,2020-05-07,1258368169936262656,0.2712926590605161,0.04716056987820382,9409,-0.133,-0.132,-0.0842,2020-04-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MO,2020-05-08,1258730516344203008,0.2633930019696444,0.10596900640924364,9573,-0.129,-0.132,-0.0711,2020-04-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MO,2020-05-09,1259084848343553536,0.2791482951205173,0.048216891133557815,9737,-0.125,-0.129,-0.0549,2020-04-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MO,2020-05-10,1259442996726076160,0.37547427673952055,0.040287852391510934,9906,-0.122,-0.12,-0.0618,2020-04-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS,2020-02-24,1231976817868860160,0.25,-0.14583333333333334,0,0.00065,-0.00659,-0.0722,2020-04-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS,2020-02-25,1232390901439307776,0.5,0.0,0,0.0006,-0.00519,-0.101,2020-04-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS,2020-02-26,1232526699690055680,0.45,-0.175,0,0.000584,-0.00359,-0.11,2020-04-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS,2020-02-27,1233002457635368448,0.4405555555555555,0.11375000000000005,0,0.000594,0.00359,-0.12,2020-04-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS,2020-02-28,1233420139787369984,0.3846988795518207,-0.18640756302521008,0,0.000596,0.00774,-0.13,2020-04-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS,2020-02-29,1233705969559515392,0.13396825396825396,-0.0188095238095238,0,0.0006490000000000001,0.0153,-0.0918,2020-04-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS,2020-03-01,1234029923764284672,0.1944444444444444,0.02777777777777778,0,0.000659,0.0211,-0.107,2020-04-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS,2020-03-02,1234514889491423488,0.3818181818181818,-0.008522727272727265,0,0.000609,0.0261,-0.102,2020-04-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS,2020-03-03,1234866380257192192,0.06190476190476193,-0.023809523809523808,0,0.00047999999999999996,0.0289,-0.0319,2020-04-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS,2020-03-04,1235202479957727744,0.43898709315375983,0.039597362514029184,0,0.000233,0.0257,-0.0301,2020-04-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS,2020-03-05,1235559157809827328,0.4825000000000001,-0.07167906746031746,0,-0.000169,0.0243,-0.0402,2020-04-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS,2020-03-06,1235859372240769280,0.20189393939393932,0.006439393939393937,0,-0.000758,0.0229,-0.0331,2020-04-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS,2020-03-07,1236239566401559552,0.479010989010989,0.20817994505494505,0,-0.00148,0.0204,-0.0168,2020-04-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS,2020-03-08,1236620722331540736,0.21690590111642746,0.054306220095693775,0,-0.0023899999999999998,0.0204,0.005,2020-04-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS,2020-03-09,1237055458364958208,0.3362803862803862,0.048984348984348974,0,-0.00351,0.017,0.0195,2020-04-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS,2020-03-10,1237330358180047360,0.2732323232323232,0.09375332270069114,0,-0.00486,0.0142,-0.0265,2020-04-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS,2020-03-11,1237727383262938368,0.3366032216575695,0.05263227676610829,1,-0.00642,0.0158,-0.0216,2020-04-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS,2020-03-12,1238043717899485952,0.2645895755305868,0.0435122644989218,1,-0.00828,0.0144,-0.000328,2020-04-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS,2020-03-13,1238399474463256832,0.3844898705096074,-0.014176065162907262,6,-0.0104,0.0103,-0.00454,2020-04-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS,2020-03-14,1238824588248557056,0.30288048552754426,0.08059740823412698,6,-0.013000000000000001,0.00524,-0.0186,2020-04-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS,2020-03-15,1239156554988872192,0.3107721956406167,0.05079080276448698,10,-0.0159,-0.0034799999999999996,-0.0384,2020-04-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS,2020-03-16,1239556944311807488,0.23255704038312736,0.009367327519501437,12,-0.019,-0.00856,-0.0381,2020-04-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS,2020-03-17,1239907508814064640,0.3147509578544061,-0.023540632619296408,21,-0.0224,-0.0169,-0.0311,2020-04-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS,2020-03-18,1240245901110258176,0.2141694352159468,0.0182516611295681,34,-0.026000000000000002,-0.0281,-0.0477,2020-04-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS,2020-03-19,1240595079365890048,0.23604166666666665,0.04017803030303031,50,-0.0296,-0.0411,-0.0672,2020-04-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS,2020-03-20,1240993969802819840,0.3083152958152958,0.04329004329004329,80,-0.0332,-0.0563,-0.0967,2020-04-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MS,2020-03-21,1241379644442025728,0.2747214205547539,0.014556527577360912,140,-0.037000000000000005,-0.0813,-0.126,2020-04-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
MS,2020-03-22,1241686522039632896,0.2953044475365904,0.09078967287672644,207,-0.0408,-0.105,-0.14300000000000002,2020-04-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
MS,2020-03-23,1242098137468325376,0.29964387464387465,0.08561253561253561,249,-0.0447,-0.11800000000000001,-0.198,2020-04-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
MS,2020-03-24,1242410462536048128,0.2360439213564213,-0.043821248196248205,320,-0.0486,-0.129,-0.22,2020-04-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
MS,2020-03-25,1242814730628492544,0.4061659160144008,-0.008925109682685443,376,-0.0527,-0.139,-0.227,2020-04-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
MS,2020-03-26,1243176016607145984,0.35121925232390344,0.09899631699050307,486,-0.0571,-0.145,-0.261,2020-04-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
MS,2020-03-27,1243517304039579904,0.4467687074829932,0.06487740929705216,579,-0.0621,-0.147,-0.28,2020-04-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
MS,2020-03-28,1243862387669746432,0.3057691577428419,0.055063914521151364,669,-0.0675,-0.147,-0.294,2020-04-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
MS,2020-03-29,1244282138943271936,0.4314569304152638,-0.009927649510982841,759,-0.0735,-0.147,-0.317,2020-04-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
MS,2020-03-30,1244620464600595456,0.2949519366135219,0.009863145831133641,848,-0.0799,-0.149,-0.305,2020-04-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
MS,2020-03-31,1244969927576257024,0.3337522692361401,0.08169490120094959,937,-0.0867,-0.15,-0.297,2020-04-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
MS,2020-04-01,1245303153792595456,0.29239054970187045,0.012227395246263165,1073,-0.0936,-0.15,-0.28800000000000003,2020-04-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
MS,2020-04-02,1245673856770142976,0.2958333333333333,0.012053571428571429,1177,-0.10099999999999999,-0.152,-0.259,2020-04-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
MS,2020-04-03,1246009142150304512,0.2406137992831541,-0.05787970430107525,1358,-0.10800000000000001,-0.155,-0.249,2020-04-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS,2020-04-04,1246408313207073280,0.2895121640811297,0.0045460406451785715,1455,-0.114,-0.165,-0.244,2020-04-03,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS,2020-04-05,1246796619419404032,0.2533417508417509,0.042815656565656564,1638,-0.121,-0.171,-0.227,2020-04-03,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS,2020-04-06,1247163094611713536,0.2014245014245014,0.060398860398860416,1738,-0.127,-0.174,-0.22,2020-04-03,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS,2020-04-07,1247530931091348992,0.3406069624819625,0.07942680149711401,1915,-0.133,-0.177,-0.208,2020-04-03,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
